event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;image
Kassel Marathon;Running;20.09.2026;Kassel;Deutschland;Damaschkestraße 35, 34121 Kassel;51.312778;9.479722;10km, Half Marathon, Marathon;Kassel Marathon;https://www.kassel-marathon.de;Chat-GPT Daten;
Chemnitz Marathon;Running;17.05.2026;Chemnitz;Deutschland;Theaterplatz, 09111 Chemnitz;50.832222;12.925278;10km, Half Marathon, Marathon;Chemnitz Marathon;https://www.chemnitz-marathon.de;Chat-GPT Daten;
Oberelbe Marathon;Running;25.04.2027;Königstein;Deutschland;Elbufer 1, 01824 Königstein;50.9175;14.0725;10km, Half Marathon, Marathon;Oberelbe Marathon;https://www.oberelbe-marathon.de;Chat-GPT Daten;
Magdeburg Marathon;Running;04.10.2026;Magdeburg;Deutschland;Magdeburg, Deutschland;52.1314783;11.6400789;4 km / 10 km / 21 km / 42 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/magdeburg-marathon/;https://magdeburg-marathon.eu/;marathon.de;https://www.marathon.de/logos/magdeburg-marathon.jpg
Salt Lake City Marathon;Running;24.04.2027;Salt Lake City;US;451 S 200 E, Salt Lake City, UT, US;40.7639411;-111.885371;Marathon;Voted Utah’s “ Best Running Event ” and “ Best Half Marathon ,” the University of Utah Health Salt Lake City Marathon Presented by Bank of America returns for its 24th annual event on April 24, 2027— where urban meets the mountains . Starting at the Olympic Legacy Bridge, this stunning course delivers sweeping views of the Wasatch Mountains while guiding runners through some of Salt Lake City’s most iconic neighborhoods, before finishing in the heart of downtown. Cross the finish line, soak in;https://runsignup.com/Race/UT/SaltLakeCity/saltlakecitymarathon;RunSignup;
Salt Lake City Marathon - Salt Lake City Half Marathon;Running;24.04.2027;Salt Lake City;US;451 S 200 E, Salt Lake City, UT, US;40.7639411;-111.885371;Half Marathon;Voted Utah’s “ Best Running Event ” and “ Best Half Marathon ,” the University of Utah Health Salt Lake City Marathon Presented by Bank of America returns for its 24th annual event on April 24, 2027— where urban meets the mountains . Starting at the Olympic Legacy Bridge, this stunning course delivers sweeping views of the Wasatch Mountains while guiding runners through some of Salt Lake City’s most iconic neighborhoods, before finishing in the heart of downtown. Cross the finish line, soak in;https://runsignup.com/Race/UT/SaltLakeCity/saltlakecitymarathon;RunSignup;
7AAA Test - Cross Country;Running;18.08.2026;minneapolis;US;3020 E 25th Street, minneapolis, MN, US;44.9575709;-93.2273481;5K;;https://runsignup.com/Race/MN/minneapolis/7AAATest;RunSignup;
Running 4 Clean Water-PLUS - 5K Run;Running;17.10.2026;Garland;US;LON WYNNE PARK, Garland, TX, US;32.8740555;-96.6348677;5K;5 K Run (Chip Timed)/1 Mile Fun Run (New this year is the option of running virtually) Our continuing goal is to provide clean and safe drinking water f or the rural regions of Sierra Leone. Dirty water threatens lives and destroys livelihoods on a devastating scale. Additionally, severe issues with farming due to localized drought and soil erosion has caused short supplies of needed food to the villages. Proceeds from this 5K Run and 1 Mile Fun Run will go toward maintaining the clean water in;https://runsignup.com/Race/TX/Garland/R4CW;RunSignup;
Kingwood Christmas Cookie Dash - 2026 Cookie Dash 10K;Running;12.12.2026;Kingwood;US;4360 Kingwood Dr, Kingwood, TX, US;30.0487778;-95.1860561;10K;Rad Racing Company proudly presents... the 2nd Annual Kingwood Christmas Cookie Dash !! Featuring a 5k/10k/10k-Relay/Kids Dash in partnership with Dirty Dough of Kingwood and along the beautiful Kingwood Greenbelt Trails - sign up NOW and don t miss this one of a kind event!! So, lace-up your pikes, put on your best Christmas gear and come join us for the most wonderful time of the year!! This event is coupled with the Kingwood Christmas Market – featuring food, vendors, train rides, music and;https://runsignup.com/Race/TX/Kingwood/KingwoodChristmasCookieDash;RunSignup;
Kingwood Christmas Cookie Dash - 2026 Cookie Dash 5K;Running;12.12.2026;Kingwood;US;4360 Kingwood Dr, Kingwood, TX, US;30.0487778;-95.1860561;5K;Rad Racing Company proudly presents... the 2nd Annual Kingwood Christmas Cookie Dash !! Featuring a 5k/10k/10k-Relay/Kids Dash in partnership with Dirty Dough of Kingwood and along the beautiful Kingwood Greenbelt Trails - sign up NOW and don t miss this one of a kind event!! So, lace-up your pikes, put on your best Christmas gear and come join us for the most wonderful time of the year!! This event is coupled with the Kingwood Christmas Market – featuring food, vendors, train rides, music and;https://runsignup.com/Race/TX/Kingwood/KingwoodChristmasCookieDash;RunSignup;
Laps of Love 2026- Presented by Make Lemon Aide Foundation for Cerebral Palsy - ADULT 5K RUN;Running;07.06.2026;Buffalo;US;901 Fuhrmann Blvd, Buffalo, NY, US;42.8556046;-78.8679826;5K;WELCOME FRIENDS!! It is time to LOVE BOLD! Please join The Make Lemon Aide Foundation for CP at our annual 5K and One Mile honorary CP Walk/Run/Roll on Sunday, June 7th! Join the foundation in amplifying the message of hope and strength, as we are making the event bigger and better - Let s LOVE BOLD together. We are excited to share that we have been providing a decade of support to Children and Adults living with Cerebral Palsy! We are back again this year and beautiful Terminal B at the Outer;https://runsignup.com/Race/NY/Buffalo/LapsofLoveWalkRunRoll;RunSignup;
Three Lakes Triathlons and Kings Market San Juan Island Runs - Olympic;Triathlon;20.06.2026;Friday Harbor;US;4313 Roche Harbor Road, Friday Harbor, WA, US;48.5433121;-123.0246054;31.4 Miles;This all-sport weekend is sure to please. Nestled in the heart of San Juan Island, Lakedale Resort s family friendly atmosphere is the perfect location for an event! Both the Triathlon and the Runs occur on the same day, and some of the courses are similar. A triathlon on an island and not just any island, San Juan Island, WA! An Island with breathtaking views, natures finest, hills and numerous times on top 10 island lists! Where else have you had the chance to see Orca Whales on the Olympic b;https://runsignup.com/Race/WA/FridayHarbor/ThreeLakesTriathlonAtLakedale;RunSignup;
Three Lakes Triathlons and Kings Market San Juan Island Runs - Sprint;Triathlon;20.06.2026;Friday Harbor;US;4313 Roche Harbor Road, Friday Harbor, WA, US;48.5433121;-123.0246054;15.7 Miles;This all-sport weekend is sure to please. Nestled in the heart of San Juan Island, Lakedale Resort s family friendly atmosphere is the perfect location for an event! Both the Triathlon and the Runs occur on the same day, and some of the courses are similar. A triathlon on an island and not just any island, San Juan Island, WA! An Island with breathtaking views, natures finest, hills and numerous times on top 10 island lists! Where else have you had the chance to see Orca Whales on the Olympic b;https://runsignup.com/Race/WA/FridayHarbor/ThreeLakesTriathlonAtLakedale;RunSignup;
Three Lakes Triathlons and Kings Market San Juan Island Runs - Half Marathon;Triathlon;20.06.2026;Friday Harbor;US;4313 Roche Harbor Road, Friday Harbor, WA, US;48.5433121;-123.0246054;Half Marathon;This all-sport weekend is sure to please. Nestled in the heart of San Juan Island, Lakedale Resort s family friendly atmosphere is the perfect location for an event! Both the Triathlon and the Runs occur on the same day, and some of the courses are similar. A triathlon on an island and not just any island, San Juan Island, WA! An Island with breathtaking views, natures finest, hills and numerous times on top 10 island lists! Where else have you had the chance to see Orca Whales on the Olympic b;https://runsignup.com/Race/WA/FridayHarbor/ThreeLakesTriathlonAtLakedale;RunSignup;
Three Lakes Triathlons and Kings Market San Juan Island Runs - 10K;Triathlon;20.06.2026;Friday Harbor;US;4313 Roche Harbor Road, Friday Harbor, WA, US;48.5433121;-123.0246054;10 km;This all-sport weekend is sure to please. Nestled in the heart of San Juan Island, Lakedale Resort s family friendly atmosphere is the perfect location for an event! Both the Triathlon and the Runs occur on the same day, and some of the courses are similar. A triathlon on an island and not just any island, San Juan Island, WA! An Island with breathtaking views, natures finest, hills and numerous times on top 10 island lists! Where else have you had the chance to see Orca Whales on the Olympic b;https://runsignup.com/Race/WA/FridayHarbor/ThreeLakesTriathlonAtLakedale;RunSignup;
Three Lakes Triathlons and Kings Market San Juan Island Runs - 5K;Triathlon;20.06.2026;Friday Harbor;US;4313 Roche Harbor Road, Friday Harbor, WA, US;48.5433121;-123.0246054;5K;This all-sport weekend is sure to please. Nestled in the heart of San Juan Island, Lakedale Resort s family friendly atmosphere is the perfect location for an event! Both the Triathlon and the Runs occur on the same day, and some of the courses are similar. A triathlon on an island and not just any island, San Juan Island, WA! An Island with breathtaking views, natures finest, hills and numerous times on top 10 island lists! Where else have you had the chance to see Orca Whales on the Olympic b;https://runsignup.com/Race/WA/FridayHarbor/ThreeLakesTriathlonAtLakedale;RunSignup;
Hickory 5K Series - Lightning Bug Boogie 5K;Running;14.08.2026;Hickory;US;1451 8th Street Drive NE, Hickory, NC, US;35.7492884;-81.3162611;5K;Included Events : Easter Egg Scramble 5K - Hickory Riverwalk Trail (Hickory City Park, 1581 12th St. Dr. NW) Saturday March 28, 9 am start, 2026 Aviation 5K - L.P. Frans Stadium/Winkler Park, 2500 Clement Blvd. NW, Hickory, NC Saturday May 23, 9 am start, 2026 Lightning Bug Boogie 5K Night Trail Run - Hickory City Park, 1581 12th St. Dr. NW, Hickory, NC Friday August 14, 9 pm start , 2026 Ruff, Ruff, Run 5K (Dog Festival) - L.P. Frans Stadium/Winkler Park, 2500 Clement Blvd. NW, Hickory, NC Sat;https://runsignup.com/Race/NC/Hickory/HickoryKSeries;RunSignup;
Hickory 5K Series - Ruff, Ruff, Run 5K & Dog Festival;Running;26.09.2026;Hickory;US;1451 8th Street Drive NE, Hickory, NC, US;35.7492884;-81.3162611;5K;Included Events : Easter Egg Scramble 5K - Hickory Riverwalk Trail (Hickory City Park, 1581 12th St. Dr. NW) Saturday March 28, 9 am start, 2026 Aviation 5K - L.P. Frans Stadium/Winkler Park, 2500 Clement Blvd. NW, Hickory, NC Saturday May 23, 9 am start, 2026 Lightning Bug Boogie 5K Night Trail Run - Hickory City Park, 1581 12th St. Dr. NW, Hickory, NC Friday August 14, 9 pm start , 2026 Ruff, Ruff, Run 5K (Dog Festival) - L.P. Frans Stadium/Winkler Park, 2500 Clement Blvd. NW, Hickory, NC Sat;https://runsignup.com/Race/NC/Hickory/HickoryKSeries;RunSignup;
Hickory 5K Series - Trick or Trot 5K;Running;31.10.2026;Hickory;US;1451 8th Street Drive NE, Hickory, NC, US;35.7492884;-81.3162611;5K;Included Events : Easter Egg Scramble 5K - Hickory Riverwalk Trail (Hickory City Park, 1581 12th St. Dr. NW) Saturday March 28, 9 am start, 2026 Aviation 5K - L.P. Frans Stadium/Winkler Park, 2500 Clement Blvd. NW, Hickory, NC Saturday May 23, 9 am start, 2026 Lightning Bug Boogie 5K Night Trail Run - Hickory City Park, 1581 12th St. Dr. NW, Hickory, NC Friday August 14, 9 pm start , 2026 Ruff, Ruff, Run 5K (Dog Festival) - L.P. Frans Stadium/Winkler Park, 2500 Clement Blvd. NW, Hickory, NC Sat;https://runsignup.com/Race/NC/Hickory/HickoryKSeries;RunSignup;
Spa Running Festival - Summit2Summit Half Marathon;Running;14.11.2026;Hot Springs;US;134 Convention Boulevard, Hot Springs, AR, US;34.5095395;-93.0498306;Half Marathon;The Spa Running Festival presented by Window Mart - Half Marathon, 10K, 5K & Squirt Race Come Run With Us, November 14th, through beautiful Hot Springs National Park! The Spa Running Festival is an event for everyone .... kids, beginners to elite runners and those that like a challenge! The Squirt Race is for kids 2 - 10 years of age. The 5K is a fast and flat course! The 10K, now celebrating its 45th year, and runners enjoy the beauty of running West Mountain. This will be the 11th running of;https://runsignup.com/Race/AR/HotSprings/Spa10k;RunSignup;
Spa Running Festival - Spa 10K;Running;14.11.2026;Hot Springs;US;134 Convention Boulevard, Hot Springs, AR, US;34.5095395;-93.0498306;10 km;The Spa Running Festival presented by Window Mart - Half Marathon, 10K, 5K & Squirt Race Come Run With Us, November 14th, through beautiful Hot Springs National Park! The Spa Running Festival is an event for everyone .... kids, beginners to elite runners and those that like a challenge! The Squirt Race is for kids 2 - 10 years of age. The 5K is a fast and flat course! The 10K, now celebrating its 45th year, and runners enjoy the beauty of running West Mountain. This will be the 11th running of;https://runsignup.com/Race/AR/HotSprings/Spa10k;RunSignup;
Spa Running Festival - 5K Run;Running;14.11.2026;Hot Springs;US;134 Convention Boulevard, Hot Springs, AR, US;34.5095395;-93.0498306;5 km;The Spa Running Festival presented by Window Mart - Half Marathon, 10K, 5K & Squirt Race Come Run With Us, November 14th, through beautiful Hot Springs National Park! The Spa Running Festival is an event for everyone .... kids, beginners to elite runners and those that like a challenge! The Squirt Race is for kids 2 - 10 years of age. The 5K is a fast and flat course! The 10K, now celebrating its 45th year, and runners enjoy the beauty of running West Mountain. This will be the 11th running of;https://runsignup.com/Race/AR/HotSprings/Spa10k;RunSignup;
HANSON'S RUNNING SHOP WEDNESDAY NIGHT 5K SERIES - WEDNESDAY NIGHT 5K | JUNE;Running;03.06.2026;Utica;US;Hanson's Running Shop - Utica, Utica, MI, US;42.6262436;-83.028007;5 km;Run one or all in this mid-week 5K series that spans the first Wednesday of each month from March through October. First timers and seasoned veterans are WELCOME to join in the fun, fit and friendly run/walk. WHAT S INCLUDED SERIES includes all Wednesday night 5K runs March-October, Bill Roney Memorial 5K, 2 Hanson Friday night cross country runs, Peach Festival 5K & 10K, Egg Nog Jog (10 races) SERIES includes all Wednesday night 5K runs March-October, 2 Hanson Friday night cross country runs,;https://runsignup.com/Race/MI/Utica/HANSONSRUNNINGSHOPWEDNESDAYNIGHTKSERIES;RunSignup;
HANSON'S RUNNING SHOP WEDNESDAY NIGHT 5K SERIES - WEDNESDAY NIGHT 5K | JULY;Running;01.07.2026;Utica;US;Hanson's Running Shop - Utica, Utica, MI, US;42.6262436;-83.028007;5 km;Run one or all in this mid-week 5K series that spans the first Wednesday of each month from March through October. First timers and seasoned veterans are WELCOME to join in the fun, fit and friendly run/walk. WHAT S INCLUDED SERIES includes all Wednesday night 5K runs March-October, Bill Roney Memorial 5K, 2 Hanson Friday night cross country runs, Peach Festival 5K & 10K, Egg Nog Jog (10 races) SERIES includes all Wednesday night 5K runs March-October, 2 Hanson Friday night cross country runs,;https://runsignup.com/Race/MI/Utica/HANSONSRUNNINGSHOPWEDNESDAYNIGHTKSERIES;RunSignup;
HANSON'S RUNNING SHOP WEDNESDAY NIGHT 5K SERIES - WEDNESDAY NIGHT 5K | AUGUST;Running;05.08.2026;Utica;US;Hanson's Running Shop - Utica, Utica, MI, US;42.6262436;-83.028007;5 km;Run one or all in this mid-week 5K series that spans the first Wednesday of each month from March through October. First timers and seasoned veterans are WELCOME to join in the fun, fit and friendly run/walk. WHAT S INCLUDED SERIES includes all Wednesday night 5K runs March-October, Bill Roney Memorial 5K, 2 Hanson Friday night cross country runs, Peach Festival 5K & 10K, Egg Nog Jog (10 races) SERIES includes all Wednesday night 5K runs March-October, 2 Hanson Friday night cross country runs,;https://runsignup.com/Race/MI/Utica/HANSONSRUNNINGSHOPWEDNESDAYNIGHTKSERIES;RunSignup;
HANSON'S RUNNING SHOP WEDNESDAY NIGHT 5K SERIES - WEDNESDAY NIGHT 5K | OCTOBER;Running;07.10.2026;Utica;US;Hanson's Running Shop - Utica, Utica, MI, US;42.6262436;-83.028007;5 km;Run one or all in this mid-week 5K series that spans the first Wednesday of each month from March through October. First timers and seasoned veterans are WELCOME to join in the fun, fit and friendly run/walk. WHAT S INCLUDED SERIES includes all Wednesday night 5K runs March-October, Bill Roney Memorial 5K, 2 Hanson Friday night cross country runs, Peach Festival 5K & 10K, Egg Nog Jog (10 races) SERIES includes all Wednesday night 5K runs March-October, 2 Hanson Friday night cross country runs,;https://runsignup.com/Race/MI/Utica/HANSONSRUNNINGSHOPWEDNESDAYNIGHTKSERIES;RunSignup;
Swiss Canyon Trail;Ultramarathon;29.05.2026;Couvet;Schweiz;Couvet, Schweiz;46.9261639;6.6343244;31 km / 51 km / 81 km / 111 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/swiss-canyon-trail/;https://swisscanyontrail.com/de/;marathon.de;https://www.marathon.de/logos/swiss-canyon-trail.jpg
Lauf zwischen den Meeren;Ultramarathon;30.05.2026;Husum;Deutschland;Husum, Deutschland;54.4854137;9.0537941;97 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/lauf-zwischen-den-meeren/;https://www.lauf-zwischen-den-meeren.de/;marathon.de;https://www.marathon.de/kategorien/b8921e67a0.jpg
Seen-Lauf Tannheimer Tal;Running;30.05.2026;Tannheim;Österreich;Tannheim, Österreich;47.4866791;10.5100002;10 km / 23 km / 30 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/seen-lauf-tannheimer-tal/;https://www.seen-lauf.com/;marathon.de;https://www.marathon.de/logos/seen-lauf-tannheimer-tal.jpg
adidas Stockholm Marathon;Running;30.05.2026;Stockholm;Schweden;Stockholm, Schweden;59.3251172;18.0710935;42 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/stockholm-marathon/;https://www.stockholmmarathon.se/;marathon.de;https://www.marathon.de/logos/stockholm-marathon.jpg
Steinberger Wald-Volkslauf;Running;30.05.2026;Dietzenbach-Steinberg;Deutschland;Dietzenbach-Steinberg, Deutschland;50.0260116;8.7929611;5 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/steinberger-wald-volkslauf/;http://sc-steinberg-langlauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Mützenicher VENNLAUF;Running;30.05.2026;Monschau-Mützenich;Deutschland;Monschau-Mützenich, Deutschland;50.5665982;6.2176988;4 km / 10 km / 12 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/muetzenicher-vennlauf/;https://www.vennlauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Kyffhäuser Bergmarathon;Running;31.05.2026;Bad Frankenhausen;Deutschland;Bad Frankenhausen, Deutschland;51.3560142;11.1005235;6 km / 15 km / 21 km / 42 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/kyffhaeuser-bergmarathon/;https://www.kyffhaeuser-berglauf.de/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Ingelheimer Halbe;Running;31.05.2026;Ingelheim;Deutschland;Ingelheim, Deutschland;49.9752749;8.0547274;5 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/sebastian-muenster-stadtlauf/;https://www.der-ingelheimer-halbe.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Elsterlauf;Running;31.05.2026;Bad Liebenwerda;Deutschland;Bad Liebenwerda, Deutschland;51.5158115;13.39272;7 km / 11 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/elsterlauf/;https://www.elsterlauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Bieler Lauftage;Ultramarathon;05.06.2026;Biel;Schweiz;Biel, Schweiz;47.1402077;7.2439029;11 km / 21 km / 100 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/bieler-lauftage/;https://www.100km.ch/;marathon.de;https://www.marathon.de/logos/bieler-lauftage.jpg
Deichlauf Hohnstorf;Running;06.06.2026;Hohnstorf Elbe;Deutschland;Hohnstorf Elbe, Deutschland;53.3667008;10.5499985;6 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/deichlauf-hohnstorf/;https://www.tus-hohnstorf-elbe.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
