event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;source_url;verification_status;priority;check_frequency;last_checked;next_check;source_note;image
Mußbacher Eselshautlauf - Neustadt an der Weinstraße;Running;29.08.2026;Neustadt an der Weinstraße;Germany;Neustadt an der Weinstraße, Germany;;;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://tv-mussbach.de/1-mussbacher-eselshautlauf;running.life discovery, official target URL, source: https://running.life/de/termine/mussbacher-eselshautlauf;https://running.life/de/termine/mussbacher-eselshautlauf;registration_open;;;2026-06-17;;;
Panoramalauf Rund Um Die Burg Are - Altenahr;Ultramarathon;29.08.2026;Altenahr;Germany;Altenahr, Germany;;;57 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.selbstlaeufer-altenahr.de/panoramalauf-ausschreibung.html;running.life discovery, official target URL, source: https://running.life/de/termine/panoramalauf-rund-um-die-burg-are;https://running.life/de/termine/panoramalauf-rund-um-die-burg-are;registration_open;;;2026-06-17;;;
Mühlhäuser Altstadtlauf - Unstruttal;Running;29.08.2026;Unstruttal;Germany;Unstruttal, Germany;;;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.muehlhausen.de/rathaus-erkunden/stadtverwaltung/kultur-sport-ehrenamt-klimaschutz/muehlhaeuser-altstadtlauf/;running.life discovery, official target URL, source: https://running.life/de/termine/muhlhauser-altstadtlauf;https://running.life/de/termine/muhlhauser-altstadtlauf;unclear;;;2026-06-17;;;
Edersee-Lauf - Vöhl;Running;29.08.2026;Vöhl;Germany;Vöhl, Germany;;;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://svherzhausen.de/laufcup/;running.life discovery, official target URL, source: https://running.life/de/termine/edersee-lauf;https://running.life/de/termine/edersee-lauf;unclear;;;2026-06-17;;;
RWW-Ruhrauenlauf - Mülheim an der Ruhr;Running;29.08.2026;Mülheim an der Ruhr;Germany;Mülheim an der Ruhr, Germany;;;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.rww.de/news/ruhrauenlauf;running.life discovery, official target URL, source: https://running.life/de/termine/rww-ruhrauenlauf;https://running.life/de/termine/rww-ruhrauenlauf;registration_open;;;2026-06-17;;;
Oldenburger Bärentriathlon - Bad Zwischenahn;Triathlon;29.08.2026;Bad Zwischenahn;Germany;Bad Zwischenahn, Germany;;;Olympic Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://portal.run-timing.de/985/registration;running.life discovery, official target URL, source: https://running.life/de/termine/oldenburger-barentriathlon;https://running.life/de/termine/oldenburger-barentriathlon;registration_open;;;2026-06-17;;;
Beuchaer Triathlon Day - Brandis;Triathlon;29.08.2026;Brandis;Germany;Brandis, Germany;;;Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.beuchaer-triathlon.de/;running.life discovery, official target URL, source: https://running.life/de/termine/beuchaer-triathlon-day;https://running.life/de/termine/beuchaer-triathlon-day;registration_open;;;2026-06-17;;;
Lebacher 12 Stunden Lionslauf;Ultramarathon;29.08.2026;Lebach;Germany;Lebach, Germany;;;Marathon, 150 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.ltf-theeltal.de/veranstaltungen/lionslauf/;running.life discovery, official target URL, source: https://running.life/de/termine/lebacher-12-stunden-lionslauf;https://running.life/de/termine/lebacher-12-stunden-lionslauf;registration_open;;;2026-06-17;;;
Herbstlauf - Rund um Tiefwarensee und Melzer See - Waren (Müritz);Running;29.08.2026;Waren (Müritz);Germany;Waren (Müritz), Germany;;;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/377712/;running.life discovery, official target URL, source: https://running.life/de/termine/herbstlauf-rund-um-tiefwarensee-und-melzer-see;https://running.life/de/termine/herbstlauf-rund-um-tiefwarensee-und-melzer-see;registration_open;;;2026-06-17;;;
Flörsheimer Lebenslauf - Flörsheim am Main;Running;29.08.2026;Flörsheim am Main;Germany;Flörsheim am Main, Germany;;;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.djk-floersheim.de/abteilungen/leichtathletik/lebenslauf-2026/;running.life discovery, official target URL, source: https://running.life/de/termine/florsheimer-lebenslauf;https://running.life/de/termine/florsheimer-lebenslauf;registration_open;;;2026-06-17;;;
