event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;image
ProPotsdam Schlösserlauf;Running;07.06.2026;Potsdam;Deutschland;Potsdam, Deutschland;52.4009309;13.0591397;10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/propotsdam-schloesserlauf/;https://www.potsdam-schloesserlauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Fischland Darss-Zingst Ultramarathon;Ultramarathon;13.06.2026;Ribnitz-Damgarten;Deutschland;Ribnitz-Damgarten, Deutschland;54.2433326;12.4319733;100 km / 115 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/fischland-darss-zingst-ultramarathon/;https://www.fischland-darss-zingst-ultramarathon.eu/;marathon.de;https://www.marathon.de/kategorien/b8921e67a0.jpg
Tollenseseelauf;Running;13.06.2026;Neubrandenburg;Deutschland;Neubrandenburg, Deutschland;53.5574458;13.2602781;10 km / 21 km / 42 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/tollenseseelauf/;https://tollenseseelauf.de/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Himmelswegelauf;Running;13.06.2026;Nebra;Deutschland;Nebra, Deutschland;51.2873083;11.5787877;10 km / 21 km / 42 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/himmelswegelauf/;https://www.himmelswegelauf.de/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Panorama-Baumwipfel-Lauf;Running;13.06.2026;Oberschwarzach;Deutschland;Oberschwarzach, Deutschland;49.8607085;10.4098754;6 km / 12 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/panorama-baumwipfel-lauf/;https://panorama-baumwipfel-lauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Himmelgeister Brückenlauf;Running;13.06.2026;Düsseldorf;Deutschland;Düsseldorf, Deutschland;51.2254018;6.7763137;11 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/himmelgeister-brueckenlauf/;https://himmelgeister-brueckenlauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Skatstadtmarathon;Running;13.06.2026;Altenburg;Deutschland;Altenburg, Deutschland;50.9852411;12.4340988;5 km / 13 km / 21 km / 42 km;Imported from marathon.de Laufkalender.;https://www.marathon.de/laufevent/skatstadtmarathon/;marathon.de;https://www.marathon.de/logos/skatstadtmarathon.jpg
Drebber Marathon;Running;13.06.2026;Drebber;Deutschland;Drebber, Deutschland;52.652437;8.4199322;5 km / 10 km / 21 km / 42 km;Imported from marathon.de Laufkalender.;https://www.marathon.de/laufevent/drebber-marathon/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Ahrathon Erlebnislauf;Running;13.06.2026;Bad Neuenahr-Ahrweiler;Deutschland;Bad Neuenahr-Ahrweiler, Deutschland;50.5444551;7.1186671;5 km / 12 km / 21 km / 42 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/ahrathon-erlebnislauf/;https://ahrathon.de/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
GlückLauf;Running;13.06.2026;Salzgitter;Deutschland;Salzgitter, Deutschland;52.1503721;10.3593147;5 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/gluecklauf/;https://www.xn--glcklauf-75a.de/;marathon.de;https://www.marathon.de/logos/gluecklauf.jpg
Eschathlon - Der Eschborner Halbmarathon;Running;14.06.2026;Eschborn;Deutschland;Eschborn, Deutschland;50.1504737;8.5607767;3 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/eschathlon/;https://www.eschathlon.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Eifelmarathon;Running;14.06.2026;Waxweiler;Deutschland;Waxweiler, Deutschland;50.0922679;6.3658809;10 km / 21 km / 26 km / 42 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/eifelmarathon/;https://www.eifelmarathon.com/;marathon.de;https://www.marathon.de/logos/eifelmarathon.jpg
Sparkassen Metropolmarathon;Running;14.06.2026;Fürth;Deutschland;Fürth, Deutschland;49.6599;8.7809;10 km / 21 km / 42 km;Imported from marathon.de Laufkalender.;https://www.marathon.de/laufevent/metropolmarathon-fuerth/;marathon.de;https://www.marathon.de/logos/metropolmarathon-fuerth.jpg
Mendener Citylauf mit Halbmarathon;Running;14.06.2026;Menden;Deutschland;Menden, Deutschland;51.43779;7.7953822;5 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/mendener-citylauf/;https://www.menden-citylauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
EVL Halbmarathon Leverkusen;Running;14.06.2026;Leverkusen;Deutschland;Leverkusen, Deutschland;51.0324743;6.9881194;5 km / 10 km / 21 km;Imported from marathon.de Laufkalender.;https://www.marathon.de/laufevent/evl-halbmarathon-leverkusen/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Gorch-Fock-Lauf;Running;14.06.2026;Wilhelmshaven;Deutschland;Wilhelmshaven, Deutschland;53.5278793;8.106301;5 km / 10 km / 21 km / 42 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/gorch-fock-lauf/;https://gorch-fock-lauf.de/;marathon.de;https://www.marathon.de/logos/gorch-fock-lauf.jpg
Herzogstadtlauf Straubing;Running;14.06.2026;Straubing;Deutschland;Straubing, Deutschland;48.8819801;12.569716;2 km / 5 km / 10 km / 20 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/herzogstadtlauf-straubing/;https://www.herzogstadtlauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Heidenheimer Sparkassen-Stadtlauf;Running;14.06.2026;Heidenheim;Deutschland;Heidenheim, Deutschland;49.0177528;10.7421856;5 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/heidenheimer-sparkassen-stadtlauf/;https://heidenheimer-stadtlauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Barmstedter Stadtlauf;Running;14.06.2026;Barmstedt;Deutschland;Barmstedt, Deutschland;53.7889203;9.7703927;5 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/barmstedter-stadtlauf/;https://bmtv.de/sportangebote/veranstaltungen/stadtlauf;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Melibokuslauf;Running;14.06.2026;Alsbach-Hähnlein;Deutschland;Alsbach-Hähnlein, Deutschland;49.7383506;8.5950049;10 km / 20 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/melibokuslauf/;https://tv-alsbach.de/melibokuslauf/;marathon.de;https://www.marathon.de/kategorien/06527d7ce5.jpg
saarBRÜCKENlauf;Running;14.06.2026;Saarbrücken;Deutschland;Saarbrücken, Deutschland;49.234362;6.996379;10 km / 20 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/saarbrueckenlauf/;https://www.saarbrueckenlauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Zugspitz Ultratrail;Ultramarathon;18.06.2026;Garmisch-Partenkirchen;Deutschland;Garmisch-Partenkirchen, Deutschland;47.4923741;11.0962815;16 km / 29 km / 44 km / 68 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/zugspitz-ultratrail/;https://zugspitz-ultratrail.com/;marathon.de;https://www.marathon.de/logos/zugspitz-ultratrail.jpg
Tiergartenlauf Velen;Running;20.06.2026;Velen;Deutschland;Velen, Deutschland;51.8957136;6.9839073;5 km / 8 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/tiergartenlauf/;https://www.sf-nordvelen.de/tgl/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Flechtkulturlauf Obermain;Running;20.06.2026;Lichtenfels;Deutschland;Lichtenfels, Deutschland;50.14568;11.06382;5 km / 10 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/flechtkulturlauf-obermain/;https://www.flechtkulturlauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
City Marathon Wiesbaden;Running;20.06.2026;Wiesbaden;Deutschland;Wiesbaden, Deutschland;50.0820384;8.2416556;5 km / 10 km / 21 km / 42 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/city-marathon-wiesbaden/;https://sporthilfe-wiesbaden.de/;marathon.de;https://www.marathon.de/logos/wiesbaden-marathon.jpg
Hennefer Europalauf;Running;20.06.2026;Hennef;Deutschland;Hennef, Deutschland;50.7754417;7.2847945;4 km / 7 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/hennefer-europalauf/;https://europalauf.eu/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Rennsteig Staffellauf;Ultramarathon;20.06.2026;Hörschel;Deutschland;Hörschel, Deutschland;51.0054262;10.230899;170 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/rennsteig-staffellauf/;https://www.rennsteig-staffellauf.de/;marathon.de;https://www.marathon.de/logos/gutsmuths-rennsteiglauf.jpg
Marathoncross um den Messerpokal;Ultramarathon;20.06.2026;Bad Liebenstein;Deutschland;Bad Liebenstein, Deutschland;50.8183801;10.3491578;10 km / 21 km / 42 km / 50 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/marathoncross-um-den-messerpokal/;http://www.pb-sb.de/P_Messerpokal.php;marathon.de;https://www.marathon.de/logos/marathoncross-um-den-messerpokal.jpg
Nordholzer Windmühlenlauf;Running;20.06.2026;Wurster Nordseeküste;Deutschland;Wurster Nordseeküste, Deutschland;53.7044885;8.568845;5 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/nordholzer-windmuehlenlauf/;https://windmuehlenlauf.jimdofree.com/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Sachsenlauf-Coswig;Running;21.06.2026;Coswig;Deutschland;Coswig, Deutschland;51.1267305;13.5783983;5 km / 12 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/sachsenlauf-coswig/;https://www.sachsenlauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Buchholzer Stadtlauf;Running;21.06.2026;Buchholz;Deutschland;Buchholz, Deutschland;53.2759502;12.6459399;5 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/buchholzer-stadtlauf/;https://buchholzerstadtlauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Draisinenlauf Altenglan;Running;21.06.2026;Altenglan;Deutschland;Altenglan, Deutschland;49.5536508;7.4610041;21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/draisinenlauf-altenglan/;https://lsc-kusel.de/draisinenlauf/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Schlossinsellauf Lübben;Running;21.06.2026;Lübben;Deutschland;Lübben, Deutschland;51.9418987;13.8963805;5 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/schlossinsellauf-luebben/;https://schlossinsellauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Sababurger Tierparklauf;Running;21.06.2026;Hofgeismar-Sababurg;Deutschland;Hofgeismar-Sababurg, Deutschland;51.544798;9.5351038;5 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/sababurger-tierparklauf/;https://www.tierparklauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Mittsommernachtslauf Hannover;Running;26.06.2026;Hannover;Deutschland;Hannover, Deutschland;52.3744779;9.7385532;8 km / 21 km / 23 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/mittsommernachtslauf-hannover/;https://www.mittsommernachtslauf-hannover.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Remmers-Hasetal Marathon;Running;27.06.2026;Löningen;Deutschland;Löningen, Deutschland;52.7363493;7.7570655;5 km / 10 km / 21 km / 42 km;Imported from marathon.de Laufkalender.;https://www.marathon.de/laufevent/remmers-hasetal-marathon/;marathon.de;https://www.marathon.de/logos/remmers-hasetal-marathon.jpg
Losheimer Trailfest;Ultramarathon;27.06.2026;Losheim am See;Deutschland;Losheim am See, Deutschland;49.5082531;6.7447054;12 km / 24 km / 47 km / 77 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/losheimer-trailfest/;https://trailfest.de/;marathon.de;https://www.marathon.de/logos/losheimer-trailfest.jpg
Crailsheimer Halbmarathon;Running;27.06.2026;Crailsheim;Deutschland;Crailsheim, Deutschland;49.1365626;10.0720195;11 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/crailsheimer-halbmarathon/;https://syntegon-burgberglauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
B. BRAUN Marathon;Running;28.06.2026;Tuttlingen;Deutschland;Tuttlingen, Deutschland;47.9844315;8.8186606;5 km / 10 km / 21 km / 42 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/donautal-marathon/;https://www.runundfun.de/wettbewerbe/aesculap-donautal-marathon/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Marburger Nachtmarathon;Running;03.07.2026;Marburg;Deutschland;Marburg, Deutschland;50.8090106;8.7704695;21 km / 42 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/marburger-nachtmarathon/;https://www.ultra-marburg.de/nachtmarathon;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Bremer Brückenlauf;Running;04.07.2026;Bremen;Deutschland;Bremen, Deutschland;53.0758196;8.8071646;5 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/bremer-brueckenlauf/;https://bremer-brueckenlauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Fichtelgebirgsmarathon;Running;04.07.2026;Bad Alexandersbad;Deutschland;Bad Alexandersbad, Deutschland;50.0165192;12.0157353;10 km / 21 km / 42 km;Imported from marathon.de Laufkalender.;https://www.marathon.de/laufevent/fichtelgebirgsmarathon/;marathon.de;https://www.marathon.de/logos/fichtelgebirgsmarathon.jpg
Schweriner Fünf-Seen-Lauf;Running;04.07.2026;Schwerin;Deutschland;Schwerin, Deutschland;53.6288297;11.4148038;5 km / 10 km / 15 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/schweriner-fuenf-seen-lauf/;https://www.fuenf-seen-lauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Küstenkanallauf;Running;04.07.2026;Friesoythe/Kampe;Deutschland;Friesoythe/Kampe, Deutschland;53.0820556;7.8356653;6 km / 11 km / 22 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/kuestenkanallauf/;https://www.kc-ikenbruegge.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Wilhelmsfelder Kerwelauf;Running;05.07.2026;Wilhelmsfeld;Deutschland;Wilhelmsfeld, Deutschland;49.4626013;8.7632568;6 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/wilhelmsfelder-kerwelauf/;https://kerwelauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
SportScheck RUN München;Running;05.07.2026;München;Deutschland;München, Deutschland;48.1371079;11.5753822;5 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/sportscheck-run-muenchen/;https://www.sportscheck.com/erlebnisse/run/;marathon.de;https://www.marathon.de/logos/sportscheck-run-muenchen.jpg
Eselsburger-Tal-Lauf;Running;05.07.2026;Herbrechtingen;Deutschland;Herbrechtingen, Deutschland;48.6226932;10.1761696;5 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/eselsburger-tal-lauf/;https://www.lauftreff-herbrechtingen.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Roruper Abendlauf;Running;10.07.2026;Dülmen-Rorup;Deutschland;Dülmen-Rorup, Deutschland;51.8974506;7.2727415;3 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/roruper-abendlauf/;https://www.rorup.net/lauftreff/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Bad Buchauer Stadtlauf mit Halbmarathon;Running;11.07.2026;Bad Buchau;Deutschland;Bad Buchau, Deutschland;48.0655836;9.6097541;5 km / 8 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/stadtlauf-bad-buchau/;https://www.svbadbuchau.de/stadtlauf/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Ermstal-Marathon;Running;12.07.2026;Metzingen;Deutschland;Metzingen, Deutschland;48.5397247;9.2831201;8 km / 10 km / 21 km / 42 km;Imported from marathon.de Laufkalender.;https://www.marathon.de/laufevent/ermstal-marathon/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Heizomat Altmühlseelauf;Running;18.07.2026;Gunzenhausen;Deutschland;Gunzenhausen, Deutschland;49.1147095;10.7545933;7 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/altmuehlseelauf/;https://www.altmuehlseelauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Maintal Ultratrail;Ultramarathon;18.07.2026;Veitshöchheim;Deutschland;Veitshöchheim, Deutschland;49.8324007;9.8723628;13 km / 30 km / 64 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/maintal-ultratrail/;https://www.mtut.de/;marathon.de;https://www.marathon.de/logos/maintal-ultratrail.jpg
Heumadener Volkslauf;Running;19.07.2026;Stuttgart;Deutschland;Stuttgart, Deutschland;48.7784485;9.1800132;6 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/heumadener-volkslauf/;https://www.tsv-heumaden.de/veranstaltungen/heumadener-volkslauf;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Königsschlösser Marathon;Running;25.07.2026;Füssen;Deutschland;Füssen, Deutschland;47.5675998;10.6993217;10 km / 21 km / 42 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/koenigsschloesser-marathon/;https://www.laufwochenende-fuessen.de/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Rheingauer Halbmarathon;Running;26.07.2026;Oestrich-Winkel;Deutschland;Oestrich-Winkel, Deutschland;50.0071863;8.0167585;5 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/rheingauer-halbmarathon/;https://www.rieslinglauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Altmühl-Jura Halbmarathon;Running;26.07.2026;Greding;Deutschland;Greding, Deutschland;49.045989;11.3525826;5 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/altmuehl-jura-halbmarathon/;https://www.greding.de/aj-halbmarathon/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Wallenstein Halbmarathon;Running;26.07.2026;Altdorf;Deutschland;Altdorf, Deutschland;48.5950276;9.2712933;12 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/wallenstein-halbmarathon/;https://tv1881altdorf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Ottonenlauf;Ultramarathon;01.08.2026;Alexisbad;Deutschland;Alexisbad, Deutschland;51.6499442;11.1165337;26 km / 45 km / 69 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/ottonenlauf/;https://www.ottonenlauf.info/;marathon.de;https://www.marathon.de/kategorien/b8921e67a0.jpg
hella Marathon Rostock;Running;01.08.2026;Rostock;Deutschland;Rostock, Deutschland;54.0886707;12.1400211;7 km / 21 km / 42 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/marathon-rostock/;https://www.rostocker-marathon-nacht.com/;marathon.de;https://www.marathon.de/logos/hella-marathon.jpg
Kapellenlauf Vorra;Running;02.08.2026;Frensdorf;Deutschland;Frensdorf, Deutschland;49.8171708;10.8642356;10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/kapellenlauf-vorra/;https://www.laufclub-vorra.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Marathon rund um Wellen;Running;02.08.2026;Wellen;Deutschland;Wellen, Deutschland;49.6692928;6.4334568;5 km / 11 km / 21 km / 42 km;Imported from marathon.de Laufkalender.;https://www.marathon.de/laufevent/marathon-rund-um-wellen/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Monschau Marathon;Ultramarathon;07.08.2026;Konzen;Deutschland;Konzen, Deutschland;50.5857941;6.2548231;42 km / 56 km / 70 km;Imported from marathon.de Laufkalender.;https://www.marathon.de/laufevent/monschau-marathon/;marathon.de;https://www.marathon.de/logos/monschau-marathon.jpg
Allgäuer Panorama Marathon;Running;09.08.2026;Sonthofen;Deutschland;Sonthofen, Deutschland;47.5135363;10.281931;5 km / 18 km / 21 km / 42 km;Imported from marathon.de Laufkalender.;https://www.marathon.de/laufevent/allgaeuer-panorama-marathon/;marathon.de;https://www.marathon.de/logos/allgaeu-panorama-marathon.jpg
Stadtwerke-Europalauf;Running;09.08.2026;Neustadt in Holstein;Deutschland;Neustadt in Holstein, Deutschland;54.1029898;10.8186738;5 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/stadtwerke-europalauf/;https://www.tsv-neustadt-europalauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Hiltruper Halbmarathon;Running;23.08.2026;Münster;Deutschland;Münster, Deutschland;51.9625101;7.6251879;21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/hiltruper-halbmarathon/;https://www.tus-hiltrup.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
FlorSTADT Halbmarathon;Running;23.08.2026;Florstadt;Deutschland;Florstadt, Deutschland;50.3200881;8.9050064;5 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/florstadt-halbmarathon/;https://ltflorstadt.de/halbmarathon;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Rosengartenlauf;Ultramarathon;23.08.2026;Rosengarten-Vahrendorf;Deutschland;Rosengarten-Vahrendorf, Deutschland;53.4328802;9.9063334;5 km / 10 km / 21 km / 50 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/rosengartenlauf/;https://rosengartenlauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Hofmühl-Volksfest Halbmarathon;Running;30.08.2026;Eichstätt;Deutschland;Eichstätt, Deutschland;48.8933417;11.1838965;11 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/hofmuehl-volksfest-halbmarathon/;https://www.sv-marienstein.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Burgwald Märchen Marathon;Running;30.08.2026;Rauschenberg;Deutschland;Rauschenberg, Deutschland;50.9089878;8.8864674;5 km / 10 km / 21 km / 32 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/burgwald-maerchen-marathon/;https://bmm-rauschenberg.de/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
