event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;source_url;verification_status;priority;check_frequency;last_checked;next_check;source_note;image
Lintiger Waldrundenlauf - Geestland;Running;22.08.2026;Geestland;Germany;Geestland, Germany;53.6096722;8.5943804;5 km, 10 km, Half Marathon, Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/364715/;running.life discovery, official target URL, source: https://running.life/de/termine/lintiger-waldrundenlauf;https://running.life/de/termine/lintiger-waldrundenlauf;registration_open;;;2026-06-17;;;
Seven Summits Siegen;Ultramarathon;22.08.2026;Siegen;Germany;Siegen, Germany;50.8751175;8.0256131;50 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.seven-summits-siegen.de/;running.life discovery, official target URL, source: https://running.life/de/termine/seven-summits-siegen;https://running.life/de/termine/seven-summits-siegen;registration_open;;;2026-06-17;;;
Emsland Triathlon - Meppen;Triathlon;22.08.2026;Meppen;Germany;Meppen, Germany;52.6947452;7.2909824;Sprint Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/386747/;running.life discovery, official target URL, source: https://running.life/de/termine/emsland-triathlon;https://running.life/de/termine/emsland-triathlon;registration_open;;;2026-06-17;;;
Rammelsberger Steigerlauf - Goslar;Ultramarathon;22.08.2026;Goslar;Germany;Goslar, Germany;51.9059936;10.4266284;10 km, Half Marathon, Marathon, 56 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://rammelsberger-steigerlauf.de/;running.life discovery, official target URL, source: https://running.life/de/termine/rammelsberger-steigerlauf;https://running.life/de/termine/rammelsberger-steigerlauf;registration_open;;;2026-06-17;;;
Jedermanntriathlon - Neustrelitz;Triathlon;22.08.2026;Neustrelitz;Germany;Neustrelitz, Germany;53.3617163;13.0630004;Sprint Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://jedermann-triathlon.de/;running.life discovery, official target URL, source: https://running.life/de/termine/jedermanntriathlon;https://running.life/de/termine/jedermanntriathlon;registration_open;;;2026-06-17;;;
Gebirgsmarathon Immenstadt - Immenstadt im Allgäu;Running;22.08.2026;Immenstadt im Allgäu;Germany;Immenstadt im Allgäu, Germany;47.5713422;10.1888003;Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.gebirgsmarathon.com/;running.life discovery, official target URL, source: https://running.life/de/termine/gebirgsmarathon-immenstadt;https://running.life/de/termine/gebirgsmarathon-immenstadt;unclear;;;2026-06-17;;;
Kühlungsborner Sommernachtlauf;Running;22.08.2026;Kühlungsborn;Germany;Kühlungsborn, Germany;54.1483764;11.7441876;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.kuehlungsborn.de/sommernachtslauf/;running.life discovery, official target URL, source: https://running.life/de/termine/kuhlungsborner-sommernachtlauf;https://running.life/de/termine/kuhlungsborner-sommernachtlauf;registration_open;;;2026-06-17;;;
Elm-Lappwald Triathlon - Helmstedt;Triathlon;22.08.2026;Helmstedt;Germany;Helmstedt, Germany;52.2277037;11.0104702;Sprint Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/397154/;running.life discovery, official target URL, source: https://running.life/de/termine/elm-lappwald-triathlon;https://running.life/de/termine/elm-lappwald-triathlon;registration_open;;;2026-06-17;;;
Michelsmarktlauf - Reichelsheim (Odenwald);Running;22.08.2026;Reichelsheim (Odenwald);Germany;Reichelsheim (Odenwald), Germany;49.6985;8.8495;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.ksv-reichelsheim.de/abteilungen/leichtathletik/michelsmarktlauf/;running.life discovery, official target URL, source: https://running.life/de/termine/michelsmarktlauf;https://running.life/de/termine/michelsmarktlauf;unclear;;;2026-06-17;;;
Ring of Feier - Hermeskeil;Running;22.08.2026;Hermeskeil;Germany;Hermeskeil, Germany;49.6554515;6.9481877;5 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.chiplauf.de/de/events/ring-of-feier-2026;running.life discovery, official target URL, source: https://running.life/de/termine/ring-of-feier;https://running.life/de/termine/ring-of-feier;registration_open;;;2026-06-17;;;
Muldental-Triathlon - Grimma;Triathlon;23.08.2026;Grimma;Germany;Grimma, Germany;51.2383379;12.7287511;Olympic Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://muldental-triathlon.de/;running.life discovery, official target URL, source: https://running.life/de/termine/muldental-triathlon;https://running.life/de/termine/muldental-triathlon;registration_open;;;2026-06-17;;;
Hachede-Triathlon - Geesthacht;Triathlon;23.08.2026;Geesthacht;Germany;Geesthacht, Germany;53.4374683;10.3678235;Olympic Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://hachede-triathlon.de/;running.life discovery, official target URL, source: https://running.life/de/termine/hachede-triathlon;https://running.life/de/termine/hachede-triathlon;registration_open;;;2026-06-17;;;
Rag Hartfüssler Trail - Saarbrücken;Ultramarathon;23.08.2026;Saarbrücken;Germany;Saarbrücken, Germany;49.234362;6.996379;Marathon, 58 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.hartfuesslertrail.de/;running.life discovery, official target URL, source: https://running.life/de/termine/rag-hartfussler-trail;https://running.life/de/termine/rag-hartfussler-trail;registration_open;;;2026-06-17;;;
Berliner Straßenlauf - Die Generalprobe;Running;23.08.2026;Berlin;Germany;Berlin, Germany;52.5173885;13.3951309;10 km, Half Marathon, Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.berliner-generalprobe.de/;running.life discovery, official target URL, source: https://running.life/de/termine/berliner-strassenlauf-die-generalprobe;https://running.life/de/termine/berliner-strassenlauf-die-generalprobe;registration_open;;;2026-06-17;;;
Eschweiler Citylauf;Running;23.08.2026;Eschweiler;Germany;Eschweiler, Germany;50.8175029;6.2630894;5 km, 10 km, Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://mc-eschweiler.de/veranstaltungen/killewittchenlauf/;running.life discovery, official target URL, source: https://running.life/de/termine/eschweiler-citylauf;https://running.life/de/termine/eschweiler-citylauf;registration_open;;;2026-06-17;;;
Breisgau Triathlon - Malterdingen;Triathlon;23.08.2026;Malterdingen;Germany;Malterdingen, Germany;48.1621664;7.7951587;Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.breisgau-triathlon.de/;running.life discovery, official target URL, source: https://running.life/de/termine/breisgau-triathlon;https://running.life/de/termine/breisgau-triathlon;registration_open;;;2026-06-17;;;
Rosengartenlauf;Ultramarathon;23.08.2026;Rosengarten;Germany;Rosengarten, Germany;49.0621554;9.7227502;5 km, 10 km, Half Marathon, Marathon, 50 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://rosengartenlauf.de/;running.life discovery, official target URL, source: https://running.life/de/termine/rosengartenlauf;https://running.life/de/termine/rosengartenlauf;unclear;;;2026-06-17;;;
Florstadt Halbmarathon;Running;23.08.2026;Florstadt;Germany;Florstadt, Germany;50.3200881;8.9050064;Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://ltflorstadt.de/halbmarathon;running.life discovery, official target URL, source: https://running.life/de/termine/florstadt-halbmarathon;https://running.life/de/termine/florstadt-halbmarathon;registration_open;;;2026-06-17;;;
Erfurt-Triathlon;Triathlon;23.08.2026;Erfurt;Germany;Erfurt, Germany;50.9777974;11.0287364;Olympic Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/387393/;running.life discovery, official target URL, source: https://running.life/de/termine/erfurt-triathlon;https://running.life/de/termine/erfurt-triathlon;registration_open;;;2026-06-17;;;
Bokeler Volkslauf - Rietberg;Running;23.08.2026;Rietberg;Germany;Rietberg, Germany;51.8074106;8.4286614;6 km, 12 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/390599/;running.life discovery, official target URL, source: https://running.life/de/termine/bokeler-volkslauf;https://running.life/de/termine/bokeler-volkslauf;registration_open;;;2026-06-17;;;
Hildesheim Triathlon;Triathlon;23.08.2026;Hildesheim;Germany;Hildesheim, Germany;52.1527188;9.9518083;Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://portal.run-timing.de/993/registration;running.life discovery, official target URL, source: https://running.life/de/termine/hildesheim-triathlon;https://running.life/de/termine/hildesheim-triathlon;registration_open;;;2026-06-17;;;
Breitunger Pleßlauf - Breitungen/Werra;Running;23.08.2026;Breitungen/Werra;Germany;Breitungen/Werra, Germany;50.7581715;10.3336776;30 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.plesslauf.de/;running.life discovery, official target URL, source: https://running.life/de/termine/breitunger-pless-berglauf;https://running.life/de/termine/breitunger-pless-berglauf;registration_open;;;2026-06-17;;;
Viernheimer Triathlon;Triathlon;23.08.2026;Viernheim;Germany;Viernheim, Germany;49.5401213;8.5785313;Olympic Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://triathlonviernheim.de/viernheimer-triathlon/infos/ausschreibungen/;running.life discovery, official target URL, source: https://running.life/de/termine/viernheimer-triathlon;https://running.life/de/termine/viernheimer-triathlon;unclear;;;2026-06-17;;;
Bürostadtlauf Frankfurt - Frankfurt am Main;Ultramarathon;27.08.2026;Frankfurt am Main;Germany;Frankfurt am Main, Germany;50.1106444;8.6820917;5 km, 10 km, 50 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://buerostadtlauf.de/;running.life discovery, official target URL, source: https://running.life/de/termine/burostadtlauf-frankfurt;https://running.life/de/termine/burostadtlauf-frankfurt;unclear;;;2026-06-17;;;
LSG-Waldauer-Wiesen-Lauf - Kassel;Running;28.08.2026;Kassel;Germany;Kassel, Germany;51.3157833;9.4978479;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/374080/;running.life discovery, official target URL, source: https://running.life/de/termine/lsg-waldauer-wiesen-lauf;https://running.life/de/termine/lsg-waldauer-wiesen-lauf;registration_open;;;2026-06-17;;;
Ibbenbürener Aaseelauf;Running;28.08.2026;Ibbenbüren;Germany;Ibbenbüren, Germany;52.2774772;7.7151417;5 km, 10 km, Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.marathon-ibbenbueren.de/aaseelauf;running.life discovery, official target URL, source: https://running.life/de/termine/ibbenburener-aaseelauf;https://running.life/de/termine/ibbenburener-aaseelauf;registration_open;;;2026-06-17;;;
Summer Run Sylt;Running;28.08.2026;Sylt;Germany;Sylt, Germany;54.8624846;8.4192646;7.5 km, 8 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/388266/;running.life discovery, official target URL, source: https://running.life/de/termine/summer-run-sylt;https://running.life/de/termine/summer-run-sylt;registration_open;;;2026-06-17;;;
Sommerabendlauf des TuS Köln;Running;28.08.2026;Köln;Germany;Köln, Germany;50.938361;6.959974;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.tuskoeln.de/sommerabendlauf;running.life discovery, official target URL, source: https://running.life/de/termine/sommerabendlauf;https://running.life/de/termine/sommerabendlauf;registration_open;;;2026-06-17;;;
"Straßenlauf ""Rund um den Holtenauer Leuchtturm"" - Kiel";Running;28.08.2026;Kiel;Germany;Kiel, Germany;54.3227085;10.135555;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.davengo.com/event/overview/31-strassenlauf-rund-um-den-holtenauer-leuchtturm-2026;running.life discovery, official target URL, source: https://running.life/de/termine/strassenlauf-rund-um-den-holtenauer-leuchtturm;https://running.life/de/termine/strassenlauf-rund-um-den-holtenauer-leuchtturm;unclear;;;2026-06-17;;;
Abendlauf in Recklinghausen;Running;28.08.2026;Recklinghausen;Germany;Recklinghausen, Germany;51.6143815;7.1978546;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/397333/;running.life discovery, official target URL, source: https://running.life/de/termine/abendlauf-in-recklinghausen;https://running.life/de/termine/abendlauf-in-recklinghausen;registration_open;;;2026-06-17;;;
Maare-Mosel-Lauf - Saxler;Running;29.08.2026;Saxler;Germany;Saxler, Germany;50.1402819;6.8959818;5 km, 10 km, Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://runtix.com/sts/10021/3040;running.life discovery, official target URL, source: https://running.life/de/termine/maare-mosel-lauf;https://running.life/de/termine/maare-mosel-lauf;unclear;;;2026-06-17;;;
Heideblütenlauf - Schneverdingen;Running;29.08.2026;Schneverdingen;Germany;Schneverdingen, Germany;53.1187799;9.7873454;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.tvjahn.de/sport/lauftreff/heidebluetenlauf/;running.life discovery, official target URL, source: https://running.life/de/termine/heideblutenlauf;https://running.life/de/termine/heideblutenlauf;registration_open;;;2026-06-17;;;
Trifun Pellworm;Triathlon;29.08.2026;Pellworm;Germany;Pellworm, Germany;54.5217665;8.6385074;Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/373462/;running.life discovery, official target URL, source: https://running.life/de/termine/trifun-pellworm;https://running.life/de/termine/trifun-pellworm;registration_open;;;2026-06-17;;;
Mußbacher Eselshautlauf - Neustadt an der Weinstraße;Running;29.08.2026;Neustadt an der Weinstraße;Germany;Neustadt an der Weinstraße, Germany;49.3536057;8.1360247;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://tv-mussbach.de/1-mussbacher-eselshautlauf;running.life discovery, official target URL, source: https://running.life/de/termine/mussbacher-eselshautlauf;https://running.life/de/termine/mussbacher-eselshautlauf;registration_open;;;2026-06-17;;;
Panoramalauf Rund Um Die Burg Are - Altenahr;Ultramarathon;29.08.2026;Altenahr;Germany;Altenahr, Germany;50.5169469;6.9920517;57 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.selbstlaeufer-altenahr.de/panoramalauf-ausschreibung.html;running.life discovery, official target URL, source: https://running.life/de/termine/panoramalauf-rund-um-die-burg-are;https://running.life/de/termine/panoramalauf-rund-um-die-burg-are;registration_open;;;2026-06-17;;;
Mühlhäuser Altstadtlauf - Unstruttal;Running;29.08.2026;Unstruttal;Germany;Unstruttal, Germany;51.2826422;10.465679;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.muehlhausen.de/rathaus-erkunden/stadtverwaltung/kultur-sport-ehrenamt-klimaschutz/muehlhaeuser-altstadtlauf/;running.life discovery, official target URL, source: https://running.life/de/termine/muhlhauser-altstadtlauf;https://running.life/de/termine/muhlhauser-altstadtlauf;unclear;;;2026-06-17;;;
Edersee-Lauf - Vöhl;Running;29.08.2026;Vöhl;Germany;Vöhl, Germany;51.1795627;8.9276296;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://svherzhausen.de/laufcup/;running.life discovery, official target URL, source: https://running.life/de/termine/edersee-lauf;https://running.life/de/termine/edersee-lauf;unclear;;;2026-06-17;;;
RWW-Ruhrauenlauf - Mülheim an der Ruhr;Running;29.08.2026;Mülheim an der Ruhr;Germany;Mülheim an der Ruhr, Germany;51.4272925;6.8829192;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.rww.de/news/ruhrauenlauf;running.life discovery, official target URL, source: https://running.life/de/termine/rww-ruhrauenlauf;https://running.life/de/termine/rww-ruhrauenlauf;registration_open;;;2026-06-17;;;
Oldenburger Bärentriathlon - Bad Zwischenahn;Triathlon;29.08.2026;Bad Zwischenahn;Germany;Bad Zwischenahn, Germany;53.1614211;8.046023;Olympic Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://portal.run-timing.de/985/registration;running.life discovery, official target URL, source: https://running.life/de/termine/oldenburger-barentriathlon;https://running.life/de/termine/oldenburger-barentriathlon;registration_open;;;2026-06-17;;;
Beuchaer Triathlon Day - Brandis;Triathlon;29.08.2026;Brandis;Germany;Brandis, Germany;51.3346604;12.6089036;Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.beuchaer-triathlon.de/;running.life discovery, official target URL, source: https://running.life/de/termine/beuchaer-triathlon-day;https://running.life/de/termine/beuchaer-triathlon-day;registration_open;;;2026-06-17;;;
Lebacher 12 Stunden Lionslauf;Ultramarathon;29.08.2026;Lebach;Germany;Lebach, Germany;49.4132377;6.9091348;Marathon, 150 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.ltf-theeltal.de/veranstaltungen/lionslauf/;running.life discovery, official target URL, source: https://running.life/de/termine/lebacher-12-stunden-lionslauf;https://running.life/de/termine/lebacher-12-stunden-lionslauf;registration_open;;;2026-06-17;;;
Herbstlauf - Rund um Tiefwarensee und Melzer See - Waren (Müritz);Running;29.08.2026;Waren (Müritz);Germany;Waren (Müritz), Germany;53.5156249;12.6850606;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/377712/;running.life discovery, official target URL, source: https://running.life/de/termine/herbstlauf-rund-um-tiefwarensee-und-melzer-see;https://running.life/de/termine/herbstlauf-rund-um-tiefwarensee-und-melzer-see;registration_open;;;2026-06-17;;;
Flörsheimer Lebenslauf - Flörsheim am Main;Running;29.08.2026;Flörsheim am Main;Germany;Flörsheim am Main, Germany;50.0296;8.4265;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.djk-floersheim.de/abteilungen/leichtathletik/lebenslauf-2026/;running.life discovery, official target URL, source: https://running.life/de/termine/florsheimer-lebenslauf;https://running.life/de/termine/florsheimer-lebenslauf;registration_open;;;2026-06-17;;;
