event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;source_url;verification_status;priority;check_frequency;last_checked;next_check;source_note;image
Brockdorfer Volkslauf - Lohne (Oldenburg);Running;20.06.2026;Lohne (Oldenburg);Germany;Lohne (Oldenburg), Germany;;;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.laufen-os.de/wettkaempfe/6-brockdorfer-volkslauf-2026;running.life discovery, official target URL, source: https://running.life/de/termine/brockdorfer-volkslauf;https://running.life/de/termine/brockdorfer-volkslauf;registration_open;;;2026-06-17;;;
Ockstädter Cross-Triathlon - Friedberg (Hessen);Triathlon;20.06.2026;Friedberg (Hessen);Germany;Friedberg (Hessen), Germany;;;Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;http://www.cross-triathlon-ockstadt.de/;running.life discovery, official target URL, source: https://running.life/de/termine/ockstadter-cross-triathlon;https://running.life/de/termine/ockstadter-cross-triathlon;registration_open;;;2026-06-17;;;
Warener Sommerlauf - Waren (Müritz);Running;20.06.2026;Waren (Müritz);Germany;Waren (Müritz), Germany;;;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://sv-waren-09.de/2026/05/01/anmeldung-zum-3-warener-sommerlauf/;running.life discovery, official target URL, source: https://running.life/de/termine/warener-sommerlauf;https://running.life/de/termine/warener-sommerlauf;registration_open;;;2026-06-17;;;
Wald- und Wiesenlauf Hassel;Running;20.06.2026;Hassel;Germany;Hassel, Germany;;;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.elbe-ohre-cup.de/veranstaltungen/21-wald-und-wiesenlauf-hassel/;running.life discovery, official target URL, source: https://running.life/de/termine/wald-und-wiesenlauf-hassel;https://running.life/de/termine/wald-und-wiesenlauf-hassel;registration_open;;;2026-06-17;;;
Fuffy Twister - Langenhagen;Ultramarathon;20.06.2026;Langenhagen;Germany;Langenhagen, Germany;;;10 km, Half Marathon, Marathon, 50 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/348132/;running.life discovery, official target URL, source: https://running.life/de/termine/fuffy-twister;https://running.life/de/termine/fuffy-twister;registration_open;;;2026-06-17;;;
Burgberglauf Gehrden;Running;20.06.2026;Gehrden;Germany;Gehrden, Germany;;;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.burgberglauf.de;running.life discovery, official target URL, source: https://running.life/de/termine/burgberglauf-gehrden;https://running.life/de/termine/burgberglauf-gehrden;registration_open;;;2026-06-17;;;
Empor Lauf - Dahme/Mark;Running;20.06.2026;Dahme/Mark;Germany;Dahme/Mark, Germany;;;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.berlin-timing.de/Empor-Lauf;running.life discovery, official target URL, source: https://running.life/de/termine/empor-lauf;https://running.life/de/termine/empor-lauf;registration_open;;;2026-06-17;;;
Fiderepasslauf - Oberstdorf;Ultramarathon;20.06.2026;Oberstdorf;Germany;Oberstdorf, Germany;;;5 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://alpenverein-oberstdorf.de/aktuelles/events;running.life discovery, official target URL, source: https://running.life/de/termine/fiderepasslauf;https://running.life/de/termine/fiderepasslauf;registration_open;;;2026-06-17;;;
Samstagslauf Großenmeer - Ovelgönne;Running;20.06.2026;Ovelgönne;Germany;Ovelgönne, Germany;;;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.gtv-grossenmeer.de/wordpress/;running.life discovery, official target URL, source: https://running.life/de/termine/samstagslauf-grossenmeer;https://running.life/de/termine/samstagslauf-grossenmeer;registration_open;;;2026-06-17;;;
Feilnbacher Oimlauf - Bad Feilnbach;Running;20.06.2026;Bad Feilnbach;Germany;Bad Feilnbach, Germany;;;5 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/382036/;running.life discovery, official target URL, source: https://running.life/de/termine/feilnbacher-oimlauf;https://running.life/de/termine/feilnbacher-oimlauf;unclear;;;2026-06-17;;;
Fischerberg-Trail - Beckingen;Ultramarathon;20.06.2026;Beckingen;Germany;Beckingen, Germany;;;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/381156/;running.life discovery, official target URL, source: https://running.life/de/termine/fischerberg-trail;https://running.life/de/termine/fischerberg-trail;registration_open;;;2026-06-17;;;
Podbielski Lauf - Karstädt;Running;20.06.2026;Karstädt;Germany;Karstädt, Germany;;;7 km, 13 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://podbielskilauf.com/;running.life discovery, official target URL, source: https://running.life/de/termine/podbielski-lauf;https://running.life/de/termine/podbielski-lauf;registration_open;;;2026-06-17;;;
Römerkanal-Volkslauf - Euskirchen;Running;20.06.2026;Euskirchen;Germany;Euskirchen, Germany;;;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/348019/;running.life discovery, official target URL, source: https://running.life/de/termine/romerkanal-volkslauf;https://running.life/de/termine/romerkanal-volkslauf;registration_open;;;2026-06-17;;;
"Abendlauf ""Baunatal rennt"" KSV Baunatal";Running;20.06.2026;Baunatal;Germany;Baunatal, Germany;;;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.ksv-baunatal.de/Marathon/Veranstaltungen/Baunatal%20rennt%20am%2020.06.2026;running.life discovery, official target URL, source: https://running.life/de/termine/abendlauf-baunatal-rennt-ksv-baunatal;https://running.life/de/termine/abendlauf-baunatal-rennt-ksv-baunatal;registration_open;;;2026-06-17;;;
"Trail ""Rund Um Die Sporkenburg"" - Neuhäusel";Ultramarathon;20.06.2026;Neuhäusel;Germany;Neuhäusel, Germany;;;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.tveitelborn.de/veranstaltungen/traillauf/;running.life discovery, official target URL, source: https://running.life/de/termine/trail-rund-um-die-sporkenburg;https://running.life/de/termine/trail-rund-um-die-sporkenburg;unclear;;;2026-06-17;;;
Zweigkanal-Brücken-Marathon - Wallenhorst;Running;20.06.2026;Wallenhorst;Germany;Wallenhorst, Germany;;;Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://lg-lottehalen.jimdofree.com/zweigkanal-brücken-marathon-20-6/;running.life discovery, official target URL, source: https://running.life/de/termine/zweigkanal-brucken-marathon;https://running.life/de/termine/zweigkanal-brucken-marathon;registration_open;;;2026-06-17;;;
Altmühlfrankenlauf - Weißenburg in Bayern;Running;20.06.2026;Weißenburg in Bayern;Germany;Weißenburg in Bayern, Germany;;;Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.altmuehlfranken.de/af-leben/kultur-und-freizeit/altmuehlfrankenlauf/;running.life discovery, official target URL, source: https://running.life/de/termine/altmuhlfrankenlauf;https://running.life/de/termine/altmuhlfrankenlauf;registration_open;;;2026-06-17;;;
Cross & Quer in Oberbrügge - Halver;Running;20.06.2026;Halver;Germany;Halver, Germany;;;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.tus-oberbruegge.de/home/cross-quer/;running.life discovery, official target URL, source: https://running.life/de/termine/cross-quer-in-oberbrugge;https://running.life/de/termine/cross-quer-in-oberbrugge;unclear;;;2026-06-17;;;
Marienloher Volkslauf - Paderborn;Running;20.06.2026;Paderborn;Germany;Paderborn, Germany;;;5 km, 10 km, Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.sv-marienloh.de/lauf-und-walkingtreff/;running.life discovery, official target URL, source: https://running.life/de/termine/marienloher-volkslauf;https://running.life/de/termine/marienloher-volkslauf;registration_open;;;2026-06-17;;;
Angermünder Wiesel Strandbadlauf am Wolletzsee;Running;20.06.2026;Angermünde;Germany;Angermünde, Germany;;;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://xn--angermnder-wiesel-72b.de/Strandbadlauf-2026/;running.life discovery, official target URL, source: https://running.life/de/termine/angermunder-wiesel-strandbadlauf-am-wolletzsee;https://running.life/de/termine/angermunder-wiesel-strandbadlauf-am-wolletzsee;registration_open;;;2026-06-17;;;
HOLZINGER-Lindenblütenlauf - Frankfurt (Oder);Running;20.06.2026;Frankfurt (Oder);Germany;Frankfurt (Oder), Germany;;;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.tripoint-ffo.de/index.php/wettkaempfe/lindenbluetenlauf;running.life discovery, official target URL, source: https://running.life/de/termine/holzinger-lindenblutenlauf;https://running.life/de/termine/holzinger-lindenblutenlauf;registration_open;;;2026-06-17;;;
Alzeyer Kunst- und Kultur-Ultra;Ultramarathon;20.06.2026;Alzey;Germany;Alzey, Germany;;;Marathon, 45.5 km, 46 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/404196/;running.life discovery, official target URL, source: https://running.life/de/termine/alzeyer-kunst-und-kultur-ultra;https://running.life/de/termine/alzeyer-kunst-und-kultur-ultra;unclear;;;2026-06-17;;;
Viking Triathlon - Bollingstedt;Triathlon;21.06.2026;Bollingstedt;Germany;Bollingstedt, Germany;;;Middle Distance Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/403350/;running.life discovery, official target URL, source: https://running.life/de/termine/viking-triathlon;https://running.life/de/termine/viking-triathlon;registration_open;;;2026-06-17;;;
Mittsommer-Lauf Düsseldorf;Running;21.06.2026;Düsseldorf;Germany;Düsseldorf, Germany;;;6 km, 12 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://mittsommerlauf-duesseldorf.de/;running.life discovery, official target URL, source: https://running.life/de/termine/mittsommerlauf-dusseldorf;https://running.life/de/termine/mittsommerlauf-dusseldorf;registration_open;;;2026-06-17;;;
Rats-Run - Sulzbach-Rosenberg;Running;21.06.2026;Sulzbach-Rosenberg;Germany;Sulzbach-Rosenberg, Germany;;;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://v2.rats-runners.de/sulzbach-rosenberg/;running.life discovery, official target URL, source: https://running.life/de/termine/rats-run-sulzbach-rosenberg;https://running.life/de/termine/rats-run-sulzbach-rosenberg;unclear;;;2026-06-17;;;
Lauf in die Sonne - Leutenbach;Running;21.06.2026;Leutenbach;Germany;Leutenbach, Germany;;;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.lauf-in-die-sonne.de/index.php;running.life discovery, official target URL, source: https://running.life/de/termine/lauf-in-die-sonne-leutenbach;https://running.life/de/termine/lauf-in-die-sonne-leutenbach;registration_open;;;2026-06-17;;;
Hunsrück-Trail - Mörschied;Ultramarathon;21.06.2026;Mörschied;Germany;Mörschied, Germany;;;25 km, 13 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.xn--hunsrck-trail-0ob.de/;running.life discovery, official target URL, source: https://running.life/de/termine/hunsruck-trail;https://running.life/de/termine/hunsruck-trail;registration_open;;;2026-06-17;;;
Schloss Tatenhausen Ultramarathon - Halle (Westfalen);Ultramarathon;21.06.2026;Halle (Westfalen);Germany;Halle (Westfalen), Germany;;;10 km, Marathon, 45.6 km, 46 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/367028/;running.life discovery, official target URL, source: https://running.life/de/termine/schloss-tatenhausen-ultramarathon/2026-06-21;https://running.life/de/termine/schloss-tatenhausen-ultramarathon/2026-06-21;registration_open;;;2026-06-17;;;
Der Rigolator - Riegel am Kaiserstuhl;Triathlon;21.06.2026;Riegel am Kaiserstuhl;Germany;Riegel am Kaiserstuhl, Germany;;;Sprint Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.rigolator.com/;running.life discovery, official target URL, source: https://running.life/de/termine/der-rigolator;https://running.life/de/termine/der-rigolator;unclear;;;2026-06-17;;;
Eichberglauf Glottertal;Ultramarathon;21.06.2026;Glottertal;Germany;Glottertal, Germany;;;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://eichberglauf.de/;running.life discovery, official target URL, source: https://running.life/de/termine/eichberglauf-glottertal;https://running.life/de/termine/eichberglauf-glottertal;registration_open;;;2026-06-17;;;
