event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;source_url;verification_status;priority;check_frequency;last_checked;next_check;source_note;image
Stadtwerke-Europalauf;Running;09.08.2026;Neustadt in Holstein;Germany;Neustadt in Holstein, Germany;54.1029898;10.8186738;5 km, 10 km, Half Marathon;Official local running event in Neustadt in Holstein. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.tsv-neustadt-europalauf.de;Kilometerliebe Discovery;;;;;;;;
Stadtwerke Lübeck Marathon;Running;18.10.2026;Lübeck;Germany;Lübeck, Germany;53.866444;10.684738;5 km, 10 km, Half Marathon, Marathon;Official local running event in Lübeck. Distances: 5 km, 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://swhl-marathon.de/;Kilometerliebe Discovery;;;;;;;;
Steinberger Wald-Volkslauf;Running;30.05.2026;Dietzenbach-Steinberg;Germany;Dietzenbach-Steinberg, Germany;50.0261374;8.7931028;5 km, 10 km, Half Marathon;Official local running event in Dietzenbach-Steinberg. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://sc-steinberg-langlauf.de;Kilometerliebe Discovery;;;;;;;;
Stolberger Schloss-Lauf;Running;29.08.2026;Stolberg;Germany;Stolberg, Germany;50.7702908;6.2295504;5 km, 10 km, Half Marathon;Official local running event in Stolberg. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.stolberger-schloss-lauf.de/;Kilometerliebe Discovery;;;;;;;;
Stuttgart-Lauf;Running;21.06.2026;Stuttgart;Germany;Stuttgart, Germany;48.7784485;9.1800132;5 km, 10 km, Half Marathon;Official local running event in Stuttgart. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.stuttgart-lauf.de;Kilometerliebe Discovery;;;;;;;;
Stuttgart-Lauf;Running;16.05.2026;Stuttgart;Germany;Stuttgart, Germany;48.7784485;9.1800132;5 km, 10 km, Half Marathon;Official local running event in Stuttgart. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://stuttgart-lauf.de/;Kilometerliebe Discovery;;;;;;;;
StWB Teamstaffel Brandenburg an der Havel;Running;21.05.2026;Brandenburg an der Havel;Germany;Brandenburg an der Havel, Germany;52.4108261;12.5497933;5 km;Official local running event in Brandenburg an der Havel. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.stwb.de/teamstaffel/;Kilometerliebe Discovery;;;;;;;;
Südenseelauf;Running;02.05.2026;Sörup;Germany;Sörup, Germany;54.7169361;9.6673591;5 km, 10 km, Half Marathon;Official local running event in Sörup. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.suedenseelauf.de;Kilometerliebe Discovery;;;;;;;;
swb Bremen Marathon;Running;13.09.2026;Bremen;Germany;Bremen, Germany;53.0758196;8.8071646;10 km, Half Marathon, Marathon;Official local running event in Bremen. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://swb-marathon.com;Kilometerliebe Discovery;;;;;;;;
swb-Marathon Bremen;Running;12.09.2027;Bremen;Germany;Bremen, Germany;53.0758196;8.8071646;10 km, Half Marathon, Marathon;Official local running event in Bremen. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://swb-marathon.com;Kilometerliebe Discovery;;;;;;;;
SWP CityLauf Pforzheim;Running;26.06.2026;Pforzheim;Germany;Pforzheim, Germany;48.890934;8.7025509;5 km, 10 km;Official local running event in Pforzheim. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.citylauf-pforzheim.de/;Kilometerliebe Discovery;;;;;;;;
Tangermünder Elbdeichmarathon;Running;12.04.2026;Tangermünde;Germany;Tangermünde, Germany;52.5431104;11.9722524;10 km, Half Marathon, Marathon;Official local running event in Tangermünde. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.elbdeichmarathon.de;Kilometerliebe Discovery;;;;;;;;
Taubertal 100;Ultramarathon;03.10.2026;Rothenburg o.T.;Germany;Rothenburg o.T., Germany;51.3333094;14.9666932;160.9 km;Official local running event in Rothenburg o.T.. Distances: 160.9 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.taubertal100.de;Kilometerliebe Discovery;;;;;;;;
Teltowkanalhalbmarathon;Running;06.12.2026;Teltow;Germany;Teltow, Germany;52.3805562;13.2685278;10 km, Half Marathon;Official local running event in Teltow. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.sc-potsdam.de/leichtathletik/;Kilometerliebe Discovery;;;;;;;;
Temnitzer Heide-Lauf;Running;05.09.2026;Temnitzquell;Germany;Temnitzquell, Germany;53.0078136;12.6089047;Half Marathon, Marathon;Official local running event in Temnitzquell. Distances: Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.temnitzer-heide-lauf.de/;Kilometerliebe Discovery;;;;;;;;
Tharandter-Wald-Lauf;Running;30.08.2026;Hartha;Germany;Hartha, Germany;51.0984539;12.9715576;5 km, 10 km, Half Marathon;Official local running event in Hartha. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://tharandterwaldlauf.wordpress.com;Kilometerliebe Discovery;;;;;;;;
Tiergartenlauf Velen;Running;20.06.2026;Velen;Germany;Velen, Germany;51.8957136;6.9839073;5 km, 10 km, Half Marathon;Official local running event in Velen. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.sf-nordvelen.de/tgl;Kilometerliebe Discovery;;;;;;;;
Töplitzer Insellauf;Running;25.04.2026;Töplitz;Germany;Töplitz, Germany;52.431623;12.9071832;10 km, Half Marathon;Official local running event in Töplitz. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.insellauf-toeplitz.de;Kilometerliebe Discovery;;;;;;;;
LA-Hamburg TogetHHer Silvesterlauf;Running;31.12.2026;Hamburg;Germany;Hamburg, Germany;53.5501721;10.0013165;7.4 km;Official local running event in Hamburg. Distances: 7.4 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.bsv-hamburg.de;Kilometerliebe Discovery;;;;;;;;
Tollenseseelauf;Running;13.06.2026;Neubrandenburg;Germany;Neubrandenburg, Germany;53.5574458;13.2602781;10 km, Half Marathon, Marathon;Official local running event in Neubrandenburg. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://tollenseseelauf.de;Kilometerliebe Discovery;;;;;;;;
Trierer Silvesterlauf;Running;31.12.2026;Trier;Germany;Trier, Germany;49.7596208;6.6441878;5 km;Official local running event in Trier. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://silvesterlauf.de;Kilometerliebe Discovery;;;;;;;;
Tübinger Erbe-Lauf;Running;20.09.2026;Tübingen;Germany;Tübingen, Germany;48.5203263;9.053596;5 km, 10 km;Official local running event in Tübingen. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.tuebinger-erbe-lauf.de/;Kilometerliebe Discovery;;;;;;;;
LOWA Ultratrail Fränkische Schweiz;Ultramarathon;25.04.2026;Ebermannstadt;Germany;Ebermannstadt, Germany;49.7802113;11.1875112;66 km;Official local running event in Ebermannstadt. Distances: 66 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.ultratrail-fraenkische-schweiz.de/;Kilometerliebe Discovery;;;;;;;;
Uniper Düsseldorf Marathon;Running;26.04.2026;Düsseldorf;Germany;Düsseldorf, Germany;51.2254018;6.7763137;Half Marathon, Marathon;Official local running event in Düsseldorf. Distances: Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.uniper-duesseldorfmarathon.de/;Kilometerliebe Discovery;;;;;;;;
UNO Urban Cross Lauf;Running;04.10.2026;Saarbrücken;Germany;Saarbrücken, Germany;49.234362;6.996379;5 km, 10 km;Official local running event in Saarbrücken. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.uno-urban-cross.de/;Kilometerliebe Discovery;;;;;;;;
Urwaldsteig-Ultratrail;Ultramarathon;31.05.2026;Waldeck;Germany;Waldeck, Germany;50.9113768;11.7820125;66 km;Official local running event in Waldeck. Distances: 66 km. Discovered via Kilometerliebe and linked to the official event website.;https://laufwerkkassel.jimdoweb.com/urwaldsteig-ultratrail/;Kilometerliebe Discovery;;;;;;;;
Usedom Beach Marathon;Running;06.06.2026;Heringsdorf;Germany;Heringsdorf, Germany;53.9543267;14.1673508;10 km, Half Marathon, Marathon;Official local running event in Heringsdorf. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://usedom.de/usedom-beach-marathon;Kilometerliebe Discovery;;;;;;;;
Usedom Marathon;Running;05.09.2026;Wolgast;Germany;Wolgast, Germany;54.0536473;13.7757809;10 km, Half Marathon, Marathon;Official local running event in Wolgast. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.usedom-marathon.de;Kilometerliebe Discovery;;;;;;;;
Volksbank Münster Marathon;Running;13.09.2026;Münster;Germany;Münster, Germany;51.9625101;7.6251879;10 km, Marathon;Official local running event in Münster. Distances: 10 km, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.volksbank-muenster-marathon.de;Kilometerliebe Discovery;;;;;;;;
SV-1860-Minden Volkslauf;Running;29.08.2026;Minden;Germany;Minden, Germany;52.2881045;8.9168852;5 km, 10 km;Official local running event in Minden. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://sv1860minden.de/sportarten/leichtathletik/volkslauf-minden;Kilometerliebe Discovery;;;;;;;;
Volkslauf Rund um den Otto-Maigler-See;Running;17.05.2026;Hürth;Germany;Hürth, Germany;50.8807379;6.876568;5 km, 10 km, Half Marathon;Official local running event in Hürth. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.volkslauf-huerth.de;Kilometerliebe Discovery;;;;;;;;
Vom See zum Schloss Ultramarathon;Ultramarathon;04.06.2026;Münster;Germany;Münster, Germany;51.9625101;7.6251879;46 km;Official local running event in Münster. Distances: 46 km. Discovered via Kilometerliebe and linked to the official event website.;https://ultra-uwe-unterwegs.de/;Kilometerliebe Discovery;;;;;;;;
VR Bank Firmenlauf Bamberg;Running;18.09.2026;Bamberg;Germany;Bamberg, Germany;49.8916044;10.8868478;5 km;Official local running event in Bamberg. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://firmenlauf-bamberg.de/;Kilometerliebe Discovery;;;;;;;;
Waldmeisterlauf Warmbronn;Running;02.05.2026;Leonberg;Germany;Leonberg, Germany;48.8012983;9.0150026;10 km;Official local running event in Leonberg. Distances: 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.waldmeisterlauf.de;Kilometerliebe Discovery;;;;;;;;
Wallenstein Halbmarathon;Running;26.07.2026;Altdorf;Germany;Altdorf, Germany;49.2863021;8.2164153;Half Marathon;Official local running event in Altdorf. Distances: Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://tv1881altdorf.de;Kilometerliebe Discovery;;;;;;;;
Wardenburger Sommerlauf;Running;06.09.2026;Wardenburg;Germany;Wardenburg, Germany;53.0645396;8.1925341;5 km, 10 km;Official local running event in Wardenburg. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;http://www.wardenburger-sommerlauf.de;Kilometerliebe Discovery;;;;;;;;
Warener Sommerlauf;Running;20.06.2026;Waren (Müritz);Germany;Waren (Müritz), Germany;53.5156249;12.6850606;5 km, 10 km;Official local running event in Waren (Müritz). Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://sv-waren-09.de/;Kilometerliebe Discovery;;;;;;;;
Wedeler Halbmarathon;Running;10.05.2026;Wedel;Germany;Wedel, Germany;53.5810226;9.7038772;5 km, 10 km, Half Marathon;Official local running event in Wedel. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.wedel-halbmarathon.de;Kilometerliebe Discovery;;;;;;;;
Weimarer Stadtlauf;Running;10.10.2026;Weimar;Germany;Weimar, Germany;50.9793301;11.3297921;11 km;Official local running event in Weimar. Distances: 11 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.weimarer-stadtlauf.de/;Kilometerliebe Discovery;;;;;;;;
Werratal Marathon;Running;01.05.2026;Treffurt;Germany;Treffurt, Germany;51.1104119;10.2174474;Marathon;Official local running event in Treffurt. Distances: Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.werratal-marathon.de;Kilometerliebe Discovery;;;;;;;;
Westenergie Marathon;Running;11.10.2026;Essen;Germany;Essen, Germany;51.4582235;7.0158171;Marathon;Official local running event in Essen. Distances: Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://westenergie-marathon.de;Kilometerliebe Discovery;;;;;;;;
Westerwälder Backyard-Ultra;Ultramarathon;05.06.2026;Höchstenbach;Germany;Höchstenbach, Germany;50.6319191;7.7428015;Backyard Ultra;Official local running event in Höchstenbach. Distances: Backyard Ultra. Discovered via Kilometerliebe and linked to the official event website.;https://katjas-laufzeit.de/westerwaelder-backyard-ultra-2026-ausschreibung/;Kilometerliebe Discovery;;;;;;;;
Westumer Murrelauf;Running;14.05.2026;Sinzig;Germany;Sinzig, Germany;50.5452042;7.2490828;5 km, 10 km, Half Marathon;Official local running event in Sinzig. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://lauftreff-westum.de;Kilometerliebe Discovery;;;;;;;;
Wilhelmsfelder Kerwelauf;Running;05.07.2026;Wilhelmsfeld;Germany;Wilhelmsfeld, Germany;49.4626013;8.7632568;10 km, Half Marathon;Official local running event in Wilhelmsfeld. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://kerwelauf.de;Kilometerliebe Discovery;;;;;;;;
Windhagen Marathon;Running;10.05.2026;Windhagen;Germany;Windhagen, Germany;50.6399632;7.3537702;5 km, 10 km, Half Marathon, Marathon;Official local running event in Windhagen. Distances: 5 km, 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.windhagen-marathon.de;Kilometerliebe Discovery;;;;;;;;
Wintermarathon Leipzig;Running;16.01.2027;Leipzig;Germany;Leipzig, Germany;51.3406321;12.3747329;Half Marathon, Marathon;Official local running event in Leipzig. Distances: Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://wintermarathon.de;Kilometerliebe Discovery;;;;;;;;
Winterstaffel Pulheim;Running;31.01.2027;Pulheim;Germany;Pulheim, Germany;50.9979888;6.8025409;5 km, 10 km, Half Marathon, Marathon;Official local running event in Pulheim. Distances: 5 km, 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.winterstaffel.de;Kilometerliebe Discovery;;;;;;;;
Wolfsburg Run powered by VfL Wolfsburg;Running;19.04.2026;Wolfsburg;Germany;Wolfsburg, Germany;52.4205588;10.7861682;5 km, 10 km, Half Marathon;Official local running event in Wolfsburg. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.vfl-wolfsburg.de/;Kilometerliebe Discovery;;;;;;;;
Wormser Nibelungenlauf;Running;13.09.2026;Worms;Germany;Worms, Germany;49.6302618;8.3620898;5 km, 10 km, Half Marathon;Official local running event in Worms. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://nibelungenlauf.de;Kilometerliebe Discovery;;;;;;;;
Würzburger Gedächtnislauf;Ultramarathon;20.03.2027;Würzburg;Germany;Würzburg, Germany;49.7933723;9.9309779;10 km, Half Marathon, 44 km;Official local running event in Würzburg. Distances: 10 km, Half Marathon, 44 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.wuerzburg-marathon.de;Kilometerliebe Discovery;;;;;;;;
WVV Würzburg Marathon;Running;10.05.2026;Würzburg;Germany;Würzburg, Germany;49.7933723;9.9309779;10 km, Half Marathon, Marathon;Official local running event in Würzburg. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.wuerzburg-marathon.de;Kilometerliebe Discovery;;;;;;;;
WVV Marathon Würzburg;Running;23.05.2027;Würzburg;Germany;Würzburg, Germany;49.7933723;9.9309779;10 km, Half Marathon, Marathon;Official local running event in Würzburg. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.wuerzburg-marathon.de;Kilometerliebe Discovery;;;;;;;;
