event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;source_url;verification_status;priority;check_frequency;last_checked;next_check;source_note;image
34. Büsumer Volkslauf;Running;03.07.2026;Büsum;Germany;Büsum, Germany;;;10 km;Official local running event in Büsum. Distances: 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.tsv-buesum.de/;Kilometerliebe Discovery;;;;;;;;
36. Ratzeburger Adventslauf;Running;29.11.2026;Ratzeburg;Germany;Ratzeburg, Germany;;;10 km, Half Marathon;Official local running event in Ratzeburg. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.adventslauf.de/;Kilometerliebe Discovery;;;;;;;;
41. levoBank Stadtlauf Lebach;Running;26.06.2026;Lebach;Germany;Lebach, Germany;;;5 km, 10 km;Official local running event in Lebach. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.tv-lebach.de/laufen/levobank-stadtlauf.html;Kilometerliebe Discovery;;;;;;;;
41. Pönitzer Volkslauf;Running;12.07.2026;Pönitz;Germany;Pönitz, Germany;;;5 km, 10 km, Half Marathon;Official local running event in Pönitz. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://svg-poenitz.de/;Kilometerliebe Discovery;;;;;;;;
42. Schwarzatallauf;Running;27.06.2026;Bad Blankenburg;Germany;Bad Blankenburg, Germany;;;19 km;Official local running event in Bad Blankenburg. Distances: 19 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.tsv-bad-blankenburg.de/;Kilometerliebe Discovery;;;;;;;;
48. Wernigeröder Silvesterlauf;Running;31.12.2026;Wernigerode;Germany;Wernigerode, Germany;;;10 km;Official local running event in Wernigerode. Distances: 10 km. Discovered via Kilometerliebe and linked to the official event website.;http://www.hgl-la.de/;Kilometerliebe Discovery;;;;;;;;
51. Hubertuslauf;Running;18.10.2026;Neuruppin;Germany;Neuruppin, Germany;;;5 km, 10 km;Official local running event in Neuruppin. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.kreissportbund-opr.de/;Kilometerliebe Discovery;;;;;;;;
52. Internationaler Silvesterlauf Saarbrücken;Running;27.12.2026;Saarbrücken;Germany;Saarbrücken, Germany;;;5 km, 10 km;Official local running event in Saarbrücken. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.silvesterlauf-sb.de/;Kilometerliebe Discovery;;;;;;;;
7-Gebirgsmarathon;Running;13.12.2026;Bad Honnef;Germany;Bad Honnef, Germany;;;Half Marathon, Marathon;Official local running event in Bad Honnef. Distances: Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.siebengebirgsmarathon.de;Kilometerliebe Discovery;;;;;;;;
9. Bernburger Halbmarathon;Running;19.09.2026;Bernburg;Germany;Bernburg, Germany;;;5 km, 10 km, Half Marathon;Official local running event in Bernburg. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://lauf.psv-bernburg.de/hm/;Kilometerliebe Discovery;;;;;;;;
adidas Runners City Night Berlin;Running;01.08.2026;Berlin;Germany;Berlin, Germany;;;5 km, 10 km;Official local running event in Berlin. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.berlin-citynight.de/;Kilometerliebe Discovery;;;;;;;;
Adventslauf Lage;Running;06.12.2026;Lage;Germany;Lage, Germany;;;5 km, 10 km;Official local running event in Lage. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.lg-lippe.de;Kilometerliebe Discovery;;;;;;;;
AESCULAP Donautal Marathon;Running;07.06.2026;Tuttlingen;Germany;Tuttlingen, Germany;;;10 km, Half Marathon, Marathon;Official local running event in Tuttlingen. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.runundfun.de;Kilometerliebe Discovery;;;;;;;;
Ahrathon Erlebnislauf;Running;13.06.2026;Bad Neuenahr-Ahrweiler;Germany;Bad Neuenahr-Ahrweiler, Germany;;;5 km, 10 km, Half Marathon, Marathon;Official local running event in Bad Neuenahr-Ahrweiler. Distances: 5 km, 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://ahrathon.de;Kilometerliebe Discovery;;;;;;;;
Allgäu-Panorama-Marathon;Running;09.08.2026;Sonthofen;Germany;Sonthofen, Germany;;;Half Marathon, Marathon;Official local running event in Sonthofen. Distances: Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.allgaeu-panorama-marathon.de;Kilometerliebe Discovery;;;;;;;;
BARMER CURREX Alsterlauf Hamburg;Running;06.09.2026;Hamburg;Germany;Hamburg, Germany;;;5 km, 10 km;Official local running event in Hamburg. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.alsterlauf-hamburg.de/;Kilometerliebe Discovery;;;;;;;;
Alstertallauf Hamburg;Running;25.10.2026;Hamburg;Germany;Hamburg, Germany;;;5 km, 10 km, Half Marathon;Official local running event in Hamburg. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://alstertallauf.de/;Kilometerliebe Discovery;;;;;;;;
Altmühl-Jura Halbmarathon;Running;26.07.2026;Greding;Germany;Greding, Germany;;;5 km, 10 km, Half Marathon;Official local running event in Greding. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.greding.de/aj-halbmarathon;Kilometerliebe Discovery;;;;;;;;
Altstadtlauf Salzwedel;Running;20.09.2026;Salzwedel;Germany;Salzwedel, Germany;;;5 km, 10 km, Half Marathon;Official local running event in Salzwedel. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.altstadtlauf-salzwedel.de;Kilometerliebe Discovery;;;;;;;;
Amberger Frühlingslauf;Running;19.04.2026;Amberg;Germany;Amberg, Germany;;;10 km, Half Marathon;Official local running event in Amberg. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://cis-amberg.de;Kilometerliebe Discovery;;;;;;;;
Ampermarathon Olching;Running;19.04.2026;Olching;Germany;Olching, Germany;;;Marathon;Official local running event in Olching. Distances: Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.ampermarathon.de;Kilometerliebe Discovery;;;;;;;;
AOK Firmenlauf Bielefeld;Running;26.08.2026;Bielefeld;Germany;Bielefeld, Germany;;;5 km;Official local running event in Bielefeld. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.firmenlauf-bielefeld.com/;Kilometerliebe Discovery;;;;;;;;
AOK-Firmenlauf Witten;Running;02.07.2026;Witten;Germany;Witten, Germany;;;5 km;Official local running event in Witten. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.aok-firmenlauf.de/;Kilometerliebe Discovery;;;;;;;;
AOK-Firmenlauf Hamm;Running;03.09.2026;Hamm;Germany;Hamm, Germany;;;5.5 km;Official local running event in Hamm. Distances: 5.5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.aok-firmenlauf.de/;Kilometerliebe Discovery;;;;;;;;
AOK Firmenlauf Reutlingen;Running;11.06.2026;Reutlingen;Germany;Reutlingen, Germany;;;5 km;Official local running event in Reutlingen. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://reutlingen.bw-running.de/home;Kilometerliebe Discovery;;;;;;;;
AOK-Firmenlauf Rheine;Running;26.06.2026;Rheine;Germany;Rheine, Germany;;;5 km;Official local running event in Rheine. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://aok-firmenlauf-rheine.de/;Kilometerliebe Discovery;;;;;;;;
Aschaffenburger Sparkassen Halbmarathon;Running;04.10.2026;Aschaffenburg;Germany;Aschaffenburg, Germany;;;Half Marathon;Official local running event in Aschaffenburg. Distances: Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://halbmarathon-aschaffenburg.de;Kilometerliebe Discovery;;;;;;;;
Augsburger swa-Straßenlauf;Running;19.04.2026;Augsburg;Germany;Augsburg, Germany;;;10 km, Half Marathon;Official local running event in Augsburg. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://tgva.de/swa-strassenlauf;Kilometerliebe Discovery;;;;;;;;
B. BRAUN Marathon;Running;28.06.2026;Tuttlingen;Germany;Tuttlingen, Germany;;;5 km, 10 km, Half Marathon, Marathon;Official local running event in Tuttlingen. Distances: 5 km, 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.runundfun.de/wettbewerbe/aesculap-donautal-marathon;Kilometerliebe Discovery;;;;;;;;
B2Run Aachen;Running;28.04.2026;Aachen;Germany;Aachen, Germany;;;5 km;Official local running event in Aachen. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.b2run.de/run/de/de/aachen/index.html;Kilometerliebe Discovery;;;;;;;;
B2Run Gelsenkirchen;Running;01.09.2026;Gelsenkirchen;Germany;Gelsenkirchen, Germany;;;5 km;Official local running event in Gelsenkirchen. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.b2run.de/run/de/de/gelsenkirchen/index.html;Kilometerliebe Discovery;;;;;;;;
B2Run Hamburg;Running;25.08.2026;Hamburg;Germany;Hamburg, Germany;;;5.5 km;Official local running event in Hamburg. Distances: 5.5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.b2run.de/run/de/de/hamburg/;Kilometerliebe Discovery;;;;;;;;
B2Run Kaiserslautern;Running;11.06.2026;Kaiserslautern;Germany;Kaiserslautern, Germany;;;5 km;Official local running event in Kaiserslautern. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.b2run.de/run/de/de/kaiserslautern/index.html;Kilometerliebe Discovery;;;;;;;;
B2Run Koblenz;Running;26.06.2026;Koblenz;Germany;Koblenz, Germany;;;5 km;Official local running event in Koblenz. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.b2run.de/run/de/de/koblenz/index.html;Kilometerliebe Discovery;;;;;;;;
B2Run München;Running;15.07.2026;München;Germany;München, Germany;;;6.3 km;Official local running event in München. Distances: 6.3 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.b2run.de/run/de/de/muenchen/;Kilometerliebe Discovery;;;;;;;;
Bad Buchauer Stadtlauf mit Halbmarathon;Running;11.07.2026;Bad Buchau;Germany;Bad Buchau, Germany;;;5 km, 10 km, Half Marathon;Official local running event in Bad Buchau. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.svbadbuchau.de/stadtlauf;Kilometerliebe Discovery;;;;;;;;
Bad Harzburger Bergmarathon;Running;23.05.2026;Bad Harzburg;Germany;Bad Harzburg, Germany;;;10 km, Half Marathon, Marathon;Official local running event in Bad Harzburg. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://bergmarathon-harzburg.de;Kilometerliebe Discovery;;;;;;;;
Bad Waldseer Lauffieber;Running;16.05.2026;Bad Waldsee;Germany;Bad Waldsee, Germany;;;10 km, Half Marathon;Official local running event in Bad Waldsee. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.badwaldseer-lauffieber.de;Kilometerliebe Discovery;;;;;;;;
Baden-Marathon Karlsruhe;Running;20.09.2026;Karlsruhe;Germany;Karlsruhe, Germany;;;10 km, Half Marathon, Marathon;Official local running event in Karlsruhe. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.baden-marathon.de;Kilometerliebe Discovery;;;;;;;;
Baden-Marathon Karlsruhe;Running;19.09.2027;Karlsruhe;Germany;Karlsruhe, Germany;;;Half Marathon, Marathon;Official local running event in Karlsruhe. Distances: Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.badenmarathon.de;Kilometerliebe Discovery;;;;;;;;
Badeparadies Schwarzwald Firmenlauf Villingen-Schwenningen;Running;02.07.2026;Villingen-Schwenningen;Germany;Villingen-Schwenningen, Germany;;;5 km;Official local running event in Villingen-Schwenningen. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://firmenlauf-vs.de/;Kilometerliebe Discovery;;;;;;;;
Barmstedter Stadtlauf;Running;14.06.2026;Barmstedt;Germany;Barmstedt, Germany;;;5 km, 10 km, Half Marathon;Official local running event in Barmstedt. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://bmtv.de/sportangebote/veranstaltungen/stadtlauf;Kilometerliebe Discovery;;;;;;;;
Barther Flughafenlauf;Running;19.07.2026;Barth;Germany;Barth, Germany;;;5 km, 10 km, Half Marathon;Official local running event in Barth. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.flughafenlauf.com/;Kilometerliebe Discovery;;;;;;;;
Beetzseelauf;Running;03.10.2026;Brandenburg an der Havel;Germany;Brandenburg an der Havel, Germany;;;5 km, 10 km, Half Marathon;Official local running event in Brandenburg an der Havel. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://vfl-brandenburg.de/;Kilometerliebe Discovery;;;;;;;;
Behördenmarathon Halle;Running;08.05.2026;Halle;Germany;Halle, Germany;;;Half Marathon, Marathon;Official local running event in Halle. Distances: Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.behördenmarathon-halle.de;Kilometerliebe Discovery;;;;;;;;
Bergstadt Marathon Rüthen;Running;10.05.2026;Rüthen;Germany;Rüthen, Germany;;;5 km, 10 km, Half Marathon, Marathon;Official local running event in Rüthen. Distances: 5 km, 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.bergstadtmarathon-ruethen.de;Kilometerliebe Discovery;;;;;;;;
Bertlicher Strassenläufe;Running;27.09.2026;Herten;Germany;Herten, Germany;;;5 km, 10 km;Official local running event in Herten. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;http://www.sus-bertlich.de/la;Kilometerliebe Discovery;;;;;;;;
Bienwald Marathon;Running;14.03.2027;Kandel;Germany;Kandel, Germany;;;Half Marathon, Marathon;Official local running event in Kandel. Distances: Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://bienwald-marathon.de;Kilometerliebe Discovery;;;;;;;;
Bietigheimer Silvesterlauf;Running;31.12.2026;Bietigheim-Bissingen;Germany;Bietigheim-Bissingen, Germany;;;10.5 km;Official local running event in Bietigheim-Bissingen. Distances: 10.5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.bietigheimer-silvesterlauf.de;Kilometerliebe Discovery;;;;;;;;
Bilstein-Marathon;Running;12.04.2026;Witzenhausen;Germany;Witzenhausen, Germany;;;Half Marathon, Marathon;Official local running event in Witzenhausen. Distances: Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.bilstein-marathon.de;Kilometerliebe Discovery;;;;;;;;
BMW Berlin Marathon;Running;27.09.2026;Berlin;Germany;Berlin, Germany;;;Marathon;Official local running event in Berlin. Distances: Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.bmw-berlin-marathon.com;Kilometerliebe Discovery;;;;;;;;
BMW Berlin Marathon;Running;26.09.2027;Berlin;Germany;Berlin, Germany;;;Marathon;Official local running event in Berlin. Distances: Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.bmw-berlin-marathon.com;Kilometerliebe Discovery;;;;;;;;
Bodensee Marathon;Running;19.09.2026;Kressbronn;Germany;Kressbronn, Germany;;;10 km, Half Marathon, Marathon;Official local running event in Kressbronn. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.bodensee-marathon.de;Kilometerliebe Discovery;;;;;;;;
Bonn Marathon;Running;19.04.2026;Bonn;Germany;Bonn, Germany;;;Half Marathon, Marathon;Official local running event in Bonn. Distances: Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.deutschepostmarathonbonn.de;Kilometerliebe Discovery;;;;;;;;
Borkumer Meilenlauf;Running;05.09.2026;Borkum;Germany;Borkum, Germany;;;5 km, 10 km;Official local running event in Borkum. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.borkumer-meilenlauf.de;Kilometerliebe Discovery;;;;;;;;
BORSIG Halbmarathon;Running;06.09.2026;Berlin;Germany;Berlin, Germany;;;5 km, 10 km, Half Marathon;Official local running event in Berlin. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://borsighalbmarathon.de;Kilometerliebe Discovery;;;;;;;;
Bottwartal Marathon;Running;18.10.2026;Steinheim;Germany;Steinheim, Germany;;;10 km, Half Marathon, Marathon;Official local running event in Steinheim. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.bottwartal-marathon.de;Kilometerliebe Discovery;;;;;;;;
Brauereienlauf;Running;19.09.2026;Litzendorf;Germany;Litzendorf, Germany;;;10 km, Half Marathon;Official local running event in Litzendorf. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://brauereienlauf.de;Kilometerliebe Discovery;;;;;;;;
Braunschweiger Lauftage;Running;25.10.2026;Braunschweig;Germany;Braunschweig, Germany;;;5 km, 10 km, Half Marathon;Official local running event in Braunschweig. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.braunschweiger-lauftage.de;Kilometerliebe Discovery;;;;;;;;
Bremer Brückenlauf;Running;04.07.2026;Bremen;Germany;Bremen, Germany;;;5 km, 10 km, Half Marathon;Official local running event in Bremen. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://bremer-brueckenlauf.de;Kilometerliebe Discovery;;;;;;;;
Bremer Firmenlauf zur Spätschicht;Running;25.06.2026;Bremen;Germany;Bremen, Germany;;;5 km;Official local running event in Bremen. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://bremer-firmenlauf.com/;Kilometerliebe Discovery;;;;;;;;
Bremer Kuhcross QX;Running;15.11.2026;Bremen;Germany;Bremen, Germany;;;5 km;Official local running event in Bremen. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://kuhcross.de/;Kilometerliebe Discovery;;;;;;;;
Brocken Marathon;Running;10.10.2026;Wernigerode;Germany;Wernigerode, Germany;;;10 km, Marathon;Official local running event in Wernigerode. Distances: 10 km, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.harz-gebirgslauf.de;Kilometerliebe Discovery;;;;;;;;
Buchholzer Stadtlauf;Running;21.06.2026;Buchholz;Germany;Buchholz, Germany;;;5 km, 10 km, Half Marathon;Official local running event in Buchholz. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://buchholzerstadtlauf.de;Kilometerliebe Discovery;;;;;;;;
Bützower Citylauf;Running;30.08.2026;Bützow;Germany;Bützow, Germany;;;10 km;Official local running event in Bützow. Distances: 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.buetzow.de/;Kilometerliebe Discovery;;;;;;;;
24-Stunden-Burginsellauf Delmenhorst;Running;27.06.2026;Delmenhorst;Germany;Delmenhorst, Germany;;;24h Ultramarathon;Official local running event in Delmenhorst. Distances: 24h Ultramarathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.24-lauf.de/;Kilometerliebe Discovery;;;;;;;;
Burgwald-Märchen-Marathon;Running;30.08.2026;Rauschenberg;Germany;Rauschenberg, Germany;;;10 km, Half Marathon, Marathon;Official local running event in Rauschenberg. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://bmm-rauschenberg.de;Kilometerliebe Discovery;;;;;;;;
Caputher Seelauf;Running;10.01.2027;Caputh;Germany;Caputh, Germany;;;5 km, 10 km;Official local running event in Caputh. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.caputher-sv.de/;Kilometerliebe Discovery;;;;;;;;
Castroper Feierabendlauf;Running;28.05.2026;Castrop-Rauxel;Germany;Castrop-Rauxel, Germany;;;5 km;Official local running event in Castrop-Rauxel. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.castrop-rauxel.de/feierabendlauf;Kilometerliebe Discovery;;;;;;;;
City Marathon Bremerhaven;Running;06.09.2026;Bremerhaven;Germany;Bremerhaven, Germany;;;10 km, Half Marathon, Marathon;Official local running event in Bremerhaven. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.bremerhaven-marathon.de;Kilometerliebe Discovery;;;;;;;;
City Marathon Wiesbaden;Running;20.06.2026;Wiesbaden;Germany;Wiesbaden, Germany;;;5 km, 10 km, Half Marathon, Marathon;Official local running event in Wiesbaden. Distances: 5 km, 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://sporthilfe-wiesbaden.de;Kilometerliebe Discovery;;;;;;;;
Crailsheimer Halbmarathon;Running;27.06.2026;Crailsheim;Germany;Crailsheim, Germany;;;Half Marathon;Official local running event in Crailsheim. Distances: Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://syntegon-burgberglauf.de;Kilometerliebe Discovery;;;;;;;;
Cuxhaven Marathon;Running;10.05.2026;Cuxhaven;Germany;Cuxhaven, Germany;;;10 km, Half Marathon;Official local running event in Cuxhaven. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.cuxhaven-marathon.de;Kilometerliebe Discovery;;;;;;;;
DAK Firmenlauf Cottbus;Running;10.09.2026;Cottbus;Germany;Cottbus, Germany;;;5 km;Official local running event in Cottbus. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.firmenlauf-cottbus.de/;Kilometerliebe Discovery;;;;;;;;
Darß Marathon;Running;26.04.2026;Wieck a. Darß;Germany;Wieck a. Darß, Germany;;;10 km, Half Marathon, Marathon;Official local running event in Wieck a. Darß. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.darss-marathon.de;Kilometerliebe Discovery;;;;;;;;
Deichlauf Hohnstorf;Running;06.06.2026;Hohnstorf Elbe;Germany;Hohnstorf Elbe, Germany;;;10 km, Half Marathon;Official local running event in Hohnstorf Elbe. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.tus-hohnstorf-elbe.de;Kilometerliebe Discovery;;;;;;;;
