event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;image
Darß Marathon;Running;24.04.2027;Wieck a. Darß;Deutschland;Wieck a. Darß, Deutschland;54.4100179;12.5827902;10 km / 21 km / 42 km;Imported from marathon.de Laufkalender.;https://www.marathon.de/laufevent/darss-marathon/;marathon.de;https://www.marathon.de/logos/drass-marathon.jpg
Oberelbe Marathon;Running;25.04.2027;Dresden;Deutschland;Dresden, Deutschland;51.0493286;13.7381437;5 km / 10 km / 21 km / 42 km;Imported from marathon.de Laufkalender.;https://www.marathon.de/laufevent/oberelbe-marathon/;marathon.de;https://www.marathon.de/logos/oberelbe-marathon.jpg
Heilbronner Trollinger Marathon;Running;25.04.2027;Heilbronn;Deutschland;Heilbronn, Deutschland;49.142291;9.218655;10 km / 21 km / 42 km;Imported from marathon.de Laufkalender.;https://www.marathon.de/laufevent/heilbronner-trollinger-marathon/;marathon.de;https://www.marathon.de/logos/heilbronner-trollinger-marathon.jpg
Madrid Marathon;Running;25.04.2027;Madrid;Spanien;Madrid, Spanien;40.416782;-3.703507;10 km / 21 km / 42 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/madrid-marathon/;https://rocknrollmadridrun.com/;marathon.de;https://www.marathon.de/logos/madrid-marathon.jpg
London Marathon;Running;25.04.2027;London;UK;London, UK;51.5074456;-0.1277653;42 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/london-marathon/;https://www.tcslondonmarathon.com/;marathon.de;https://www.marathon.de/logos/london-marathon.jpg
Hamburg Marathon;Running;25.04.2027;Hamburg;Deutschland;Hamburg, Deutschland;53.5501721;10.0013165;21 km / 42 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/hamburg-marathon/;https://haspa-marathon-hamburg.de/;marathon.de;https://www.marathon.de/logos/hamburg-marathon.jpg
Spreewald Marathon;Running;25.04.2027;Burg;Deutschland;Burg, Deutschland;49.9600346;6.3512069;10 km / 21 km / 42 km;Imported from marathon.de Laufkalender.;https://www.marathon.de/laufevent/spreewald-marathon/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Welschlauf Südsteiermark;Running;01.05.2027;Ehrenhausen-Wies;Österreich;Ehrenhausen-Wies, Österreich;46.722456;15.58452;12 km / 21 km / 42 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/welschlauf-suedsteiermark/;https://www.welschlauf.com/;marathon.de;https://www.marathon.de/logos/welschlauf-suedsteiermark.jpg
Meldorfer Brückenlauf;Running;01.05.2027;Meldorf;Deutschland;Meldorf, Deutschland;54.08988;9.070633;6 km / 9 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/meldorfer-brueckenlauf/;https://www.meldorfer-brueckenlauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Cuxhaven Marathon;Running;02.05.2027;Cuxhaven;Deutschland;Cuxhaven, Deutschland;53.86878;8.698286;6 km / 10 km / 21 km / 32 km;Imported from marathon.de Laufkalender.;https://www.marathon.de/laufevent/cuxhaven-marathon/;marathon.de;https://www.marathon.de/logos/cuxhaven-marathon.jpg
Innsbruck Alpine Trailrun;Running;05.05.2027;Innsbruck;Österreich;Innsbruck, Österreich;47.2654296;11.3927685;13 km / 25 km / 32 km / 42 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/innsbruck-alpine-trailrun/;https://innsbruckalpine.at/;marathon.de;https://www.marathon.de/logos/innsbruck-alpine-trailrun.jpg
Vatertagslauf in Rhaunen;Running;06.05.2027;Rhaunen;Deutschland;Rhaunen, Deutschland;49.8642489;7.3442701;2 km / 5 km / 10 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/vatertagslauf-fuer-jedermann/;http://www.vatertagslauf.de/;marathon.de;https://www.marathon.de/kategorien/9d67eb951b.jpg
Generali Genf Marathon;Running;08.05.2027;Genf;Schweiz;Genf, Schweiz;46.2017559;6.1466014;5 km / 10 km / 21 km / 42 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/genf-marathon/;https://generaligenevemarathon.com/;marathon.de;https://www.marathon.de/logos/genf-marathon.jpg
Kopenhagen Marathon;Running;09.05.2027;Kopenhagen;Dänemark;Kopenhagen, Dänemark;55.6867243;12.5700724;42 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/kopenhagen-marathon/;https://copenhagenmarathon.dk/;marathon.de;https://www.marathon.de/logos/kopenhagen-marathon.jpg
Gutenberg Halbmarathon Mainz;Running;09.05.2027;Mainz;Deutschland;Mainz, Deutschland;49.9995205;8.2736253;10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/marathon-mainz/;https://www.halbmarathon-mainz.de/;marathon.de;https://www.marathon.de/logos/mainz-marathon.jpg
Gerolsteiner Helgoland Marathon;Running;22.05.2027;Helgoland;Deutschland;Helgoland, Deutschland;54.1820608;7.8876314;5 km / 42 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/helgoland-marathon/;https://www.helgoland-marathon.com/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
GutsMuths Rennsteiglauf;Ultramarathon;22.05.2027;Schmiedefeld;Deutschland;Schmiedefeld, Deutschland;50.5333;11.2167;17 km / 21 km / 42 km / 74 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/gutsmuths-rennsteiglauf/;https://www.rennsteiglauf.de/;marathon.de;https://www.marathon.de/logos/gutsmuths-rennsteiglauf.jpg
PUMA Salzburg Marathon;Running;23.05.2027;Salzburg;Österreich;Salzburg, Österreich;47.7981346;13.0464806;5 km / 7 km / 10 km / 21 km;Imported from marathon.de Laufkalender. Source listing: https://www.marathon.de/laufevent/salzburg-marathon/;https://www.salzburg-marathon.at/;marathon.de;https://www.marathon.de/logos/salzburg-marathon.jpg
WVV Würzburg Marathon;Running;23.05.2027;Würzburg;Deutschland;Würzburg, Deutschland;49.7933723;9.9309779;10 km / 21 km / 42 km;Imported from marathon.de Laufkalender.;https://www.marathon.de/laufevent/wuerzburg-marathon/;marathon.de;https://www.marathon.de/logos/wuerzburg-marathon.jpg
