event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;source_url;verification_status;priority;check_frequency;last_checked;next_check;source_note;image
28. Mühlhäuser Altstadtlauf;Running;29.08.2026;Mühlhausen;Germany;Mühlhausen, Germany;49.2481325;8.7270936;5 km, 10 km;Official local running event in Mühlhausen. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.muehlhausen.de/altstadtlauf/;Kilometerliebe Discovery;;;;;;;;
3. Rureifel Trail;Ultramarathon;18.04.2026;Nideggen;Germany;Nideggen, Germany;50.6913559;6.482614;77 km;Official local running event in Nideggen. Distances: 77 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.rureifel-trail.com;Kilometerliebe Discovery;;;;;;;;
31. Geiseltalseelauf;Running;03.10.2026;Braunsbedra;Germany;Braunsbedra, Germany;51.2840933;11.8855493;10 km, Half Marathon;Official local running event in Braunsbedra. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.geiseltalseelauf.de/;Kilometerliebe Discovery;;;;;;;;
32. Advent-Lauf Saarbrücken;Running;29.11.2026;Saarbrücken;Germany;Saarbrücken, Germany;49.234362;6.996379;5 km, 10 km;Official local running event in Saarbrücken. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://saar05-leichtathletik.de/;Kilometerliebe Discovery;;;;;;;;
32. Bismarckturmlauf;Running;03.10.2026;Neustadt an der Orla;Germany;Neustadt an der Orla, Germany;50.7093161;11.7747773;5 km, 10 km, Half Marathon;Official local running event in Neustadt an der Orla. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.bismarckturmlauf-neustadt.de/;Kilometerliebe Discovery;;;;;;;;
33. Dabendorfer Herbstlauf;Running;12.09.2026;Dabendorf;Germany;Dabendorf, Germany;52.2396196;13.4326804;5 km, 10 km;Official local running event in Dabendorf. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.msvzossen.de/;Kilometerliebe Discovery;;;;;;;;
34. Büsumer Volkslauf;Running;03.07.2026;Büsum;Germany;Büsum, Germany;54.1298489;8.8586989;10 km;Official local running event in Büsum. Distances: 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.tsv-buesum.de/;Kilometerliebe Discovery;;;;;;;;
36. Ratzeburger Adventslauf;Running;29.11.2026;Ratzeburg;Germany;Ratzeburg, Germany;53.7011061;10.774288;10 km, Half Marathon;Official local running event in Ratzeburg. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.adventslauf.de/;Kilometerliebe Discovery;;;;;;;;
41. levoBank Stadtlauf Lebach;Running;26.06.2026;Lebach;Germany;Lebach, Germany;49.4132377;6.9091348;5 km, 10 km;Official local running event in Lebach. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.tv-lebach.de/laufen/levobank-stadtlauf.html;Kilometerliebe Discovery;;;;;;;;
41. Pönitzer Volkslauf;Running;12.07.2026;Pönitz;Germany;Pönitz, Germany;50.8568858;12.4229372;5 km, 10 km, Half Marathon;Official local running event in Pönitz. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://svg-poenitz.de/;Kilometerliebe Discovery;;;;;;;;
42. Schwarzatallauf;Running;27.06.2026;Bad Blankenburg;Germany;Bad Blankenburg, Germany;50.6829946;11.2726327;19 km;Official local running event in Bad Blankenburg. Distances: 19 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.tsv-bad-blankenburg.de/;Kilometerliebe Discovery;;;;;;;;
48. Wernigeröder Silvesterlauf;Running;31.12.2026;Wernigerode;Germany;Wernigerode, Germany;51.8344172;10.7862526;10 km;Official local running event in Wernigerode. Distances: 10 km. Discovered via Kilometerliebe and linked to the official event website.;http://www.hgl-la.de/;Kilometerliebe Discovery;;;;;;;;
51. Hubertuslauf;Running;18.10.2026;Neuruppin;Germany;Neuruppin, Germany;52.9243859;12.8092919;5 km, 10 km;Official local running event in Neuruppin. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.kreissportbund-opr.de/;Kilometerliebe Discovery;;;;;;;;
52. Internationaler Silvesterlauf Saarbrücken;Running;27.12.2026;Saarbrücken;Germany;Saarbrücken, Germany;49.234362;6.996379;5 km, 10 km;Official local running event in Saarbrücken. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.silvesterlauf-sb.de/;Kilometerliebe Discovery;;;;;;;;
7-Gebirgsmarathon;Running;13.12.2026;Bad Honnef;Germany;Bad Honnef, Germany;50.6448582;7.2272534;Half Marathon, Marathon;Official local running event in Bad Honnef. Distances: Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.siebengebirgsmarathon.de;Kilometerliebe Discovery;;;;;;;;
9. Bernburger Halbmarathon;Running;19.09.2026;Bernburg;Germany;Bernburg, Germany;51.7939656;11.7373854;5 km, 10 km, Half Marathon;Official local running event in Bernburg. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://lauf.psv-bernburg.de/hm/;Kilometerliebe Discovery;;;;;;;;
adidas Runners City Night Berlin;Running;01.08.2026;Berlin;Germany;Berlin, Germany;52.5173885;13.3951309;5 km, 10 km;Official local running event in Berlin. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.berlin-citynight.de/;Kilometerliebe Discovery;;;;;;;;
Adventslauf Lage;Running;06.12.2026;Lage;Germany;Lage, Germany;51.9914084;8.7919583;5 km, 10 km;Official local running event in Lage. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.lg-lippe.de;Kilometerliebe Discovery;;;;;;;;
AESCULAP Donautal Marathon;Running;07.06.2026;Tuttlingen;Germany;Tuttlingen, Germany;47.9844315;8.8186606;10 km, Half Marathon, Marathon;Official local running event in Tuttlingen. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.runundfun.de;Kilometerliebe Discovery;;;;;;;;
Ahrathon Erlebnislauf;Running;13.06.2026;Bad Neuenahr-Ahrweiler;Germany;Bad Neuenahr-Ahrweiler, Germany;50.5444551;7.1186671;5 km, 10 km, Half Marathon, Marathon;Official local running event in Bad Neuenahr-Ahrweiler. Distances: 5 km, 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://ahrathon.de;Kilometerliebe Discovery;;;;;;;;
Allgäu-Panorama-Marathon;Running;09.08.2026;Sonthofen;Germany;Sonthofen, Germany;47.5056059;10.2994096;Half Marathon, Marathon;Official local running event in Sonthofen. Distances: Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.allgaeu-panorama-marathon.de;Kilometerliebe Discovery;;;;;;;;
BARMER CURREX Alsterlauf Hamburg;Running;06.09.2026;Hamburg;Germany;Hamburg, Germany;53.5501721;10.0013165;5 km, 10 km;Official local running event in Hamburg. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.alsterlauf-hamburg.de/;Kilometerliebe Discovery;;;;;;;;
Alstertallauf Hamburg;Running;25.10.2026;Hamburg;Germany;Hamburg, Germany;53.5501721;10.0013165;5 km, 10 km, Half Marathon;Official local running event in Hamburg. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://alstertallauf.de/;Kilometerliebe Discovery;;;;;;;;
Altmühl-Jura Halbmarathon;Running;26.07.2026;Greding;Germany;Greding, Germany;49.0666571;11.3398301;5 km, 10 km, Half Marathon;Official local running event in Greding. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.greding.de/aj-halbmarathon;Kilometerliebe Discovery;;;;;;;;
Altstadtlauf Salzwedel;Running;20.09.2026;Salzwedel;Germany;Salzwedel, Germany;52.8528456;11.1539699;5 km, 10 km, Half Marathon;Official local running event in Salzwedel. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.altstadtlauf-salzwedel.de;Kilometerliebe Discovery;;;;;;;;
Amberger Frühlingslauf;Running;19.04.2026;Amberg;Germany;Amberg, Germany;48.0611033;10.6810316;10 km, Half Marathon;Official local running event in Amberg. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://cis-amberg.de;Kilometerliebe Discovery;;;;;;;;
Ampermarathon Olching;Running;19.04.2026;Olching;Germany;Olching, Germany;48.2077801;11.3278779;Marathon;Official local running event in Olching. Distances: Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.ampermarathon.de;Kilometerliebe Discovery;;;;;;;;
AOK Firmenlauf Bielefeld;Running;26.08.2026;Bielefeld;Germany;Bielefeld, Germany;52.0191005;8.531007;5 km;Official local running event in Bielefeld. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.firmenlauf-bielefeld.com/;Kilometerliebe Discovery;;;;;;;;
AOK-Firmenlauf Witten;Running;02.07.2026;Witten;Germany;Witten, Germany;51.4370171;7.335124;5 km;Official local running event in Witten. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.aok-firmenlauf.de/;Kilometerliebe Discovery;;;;;;;;
AOK-Firmenlauf Hamm;Running;03.09.2026;Hamm;Germany;Hamm, Germany;51.681281;7.8191185;5.5 km;Official local running event in Hamm. Distances: 5.5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.aok-firmenlauf.de/;Kilometerliebe Discovery;;;;;;;;
AOK Firmenlauf Reutlingen;Running;11.06.2026;Reutlingen;Germany;Reutlingen, Germany;48.4919508;9.2114144;5 km;Official local running event in Reutlingen. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://reutlingen.bw-running.de/home;Kilometerliebe Discovery;;;;;;;;
AOK-Firmenlauf Rheine;Running;26.06.2026;Rheine;Germany;Rheine, Germany;52.2797707;7.4373615;5 km;Official local running event in Rheine. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://aok-firmenlauf-rheine.de/;Kilometerliebe Discovery;;;;;;;;
Aschaffenburger Sparkassen Halbmarathon;Running;04.10.2026;Aschaffenburg;Germany;Aschaffenburg, Germany;49.9738133;9.1446665;Half Marathon;Official local running event in Aschaffenburg. Distances: Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://halbmarathon-aschaffenburg.de;Kilometerliebe Discovery;;;;;;;;
Augsburger swa-Straßenlauf;Running;19.04.2026;Augsburg;Germany;Augsburg, Germany;48.3690341;10.8979522;10 km, Half Marathon;Official local running event in Augsburg. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://tgva.de/swa-strassenlauf;Kilometerliebe Discovery;;;;;;;;
B. BRAUN Marathon;Running;28.06.2026;Tuttlingen;Germany;Tuttlingen, Germany;47.9844315;8.8186606;5 km, 10 km, Half Marathon, Marathon;Official local running event in Tuttlingen. Distances: 5 km, 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.runundfun.de/wettbewerbe/aesculap-donautal-marathon;Kilometerliebe Discovery;;;;;;;;
B2Run Aachen;Running;28.04.2026;Aachen;Germany;Aachen, Germany;50.776351;6.083862;5 km;Official local running event in Aachen. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.b2run.de/run/de/de/aachen/index.html;Kilometerliebe Discovery;;;;;;;;
B2Run Gelsenkirchen;Running;01.09.2026;Gelsenkirchen;Germany;Gelsenkirchen, Germany;51.5110321;7.0960124;5 km;Official local running event in Gelsenkirchen. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.b2run.de/run/de/de/gelsenkirchen/index.html;Kilometerliebe Discovery;;;;;;;;
B2Run Hamburg;Running;25.08.2026;Hamburg;Germany;Hamburg, Germany;53.5501721;10.0013165;5.5 km;Official local running event in Hamburg. Distances: 5.5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.b2run.de/run/de/de/hamburg/;Kilometerliebe Discovery;;;;;;;;
B2Run Kaiserslautern;Running;11.06.2026;Kaiserslautern;Germany;Kaiserslautern, Germany;49.4432174;7.7689951;5 km;Official local running event in Kaiserslautern. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.b2run.de/run/de/de/kaiserslautern/index.html;Kilometerliebe Discovery;;;;;;;;
B2Run Koblenz;Running;26.06.2026;Koblenz;Germany;Koblenz, Germany;50.3533278;7.5943951;5 km;Official local running event in Koblenz. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.b2run.de/run/de/de/koblenz/index.html;Kilometerliebe Discovery;;;;;;;;
B2Run München;Running;15.07.2026;München;Germany;München, Germany;48.1371079;11.5753822;6.3 km;Official local running event in München. Distances: 6.3 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.b2run.de/run/de/de/muenchen/;Kilometerliebe Discovery;;;;;;;;
Bad Buchauer Stadtlauf mit Halbmarathon;Running;11.07.2026;Bad Buchau;Germany;Bad Buchau, Germany;48.0655836;9.6097541;5 km, 10 km, Half Marathon;Official local running event in Bad Buchau. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.svbadbuchau.de/stadtlauf;Kilometerliebe Discovery;;;;;;;;
Bad Harzburger Bergmarathon;Running;23.05.2026;Bad Harzburg;Germany;Bad Harzburg, Germany;51.8803224;10.5643607;10 km, Half Marathon, Marathon;Official local running event in Bad Harzburg. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://bergmarathon-harzburg.de;Kilometerliebe Discovery;;;;;;;;
Bad Waldseer Lauffieber;Running;16.05.2026;Bad Waldsee;Germany;Bad Waldsee, Germany;47.9209556;9.7542772;10 km, Half Marathon;Official local running event in Bad Waldsee. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.badwaldseer-lauffieber.de;Kilometerliebe Discovery;;;;;;;;
Baden-Marathon Karlsruhe;Running;20.09.2026;Karlsruhe;Germany;Karlsruhe, Germany;49.0068705;8.4034195;10 km, Half Marathon, Marathon;Official local running event in Karlsruhe. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.baden-marathon.de;Kilometerliebe Discovery;;;;;;;;
Baden-Marathon Karlsruhe;Running;19.09.2027;Karlsruhe;Germany;Karlsruhe, Germany;49.0068705;8.4034195;Half Marathon, Marathon;Official local running event in Karlsruhe. Distances: Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.badenmarathon.de;Kilometerliebe Discovery;;;;;;;;
Badeparadies Schwarzwald Firmenlauf Villingen-Schwenningen;Running;02.07.2026;Villingen-Schwenningen;Germany;Villingen-Schwenningen, Germany;48.063152;8.4929618;5 km;Official local running event in Villingen-Schwenningen. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://firmenlauf-vs.de/;Kilometerliebe Discovery;;;;;;;;
Barmstedter Stadtlauf;Running;14.06.2026;Barmstedt;Germany;Barmstedt, Germany;53.7889203;9.7703927;5 km, 10 km, Half Marathon;Official local running event in Barmstedt. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://bmtv.de/sportangebote/veranstaltungen/stadtlauf;Kilometerliebe Discovery;;;;;;;;
Barther Flughafenlauf;Running;19.07.2026;Barth;Germany;Barth, Germany;54.3690547;12.7258585;5 km, 10 km, Half Marathon;Official local running event in Barth. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.flughafenlauf.com/;Kilometerliebe Discovery;;;;;;;;
Beetzseelauf;Running;03.10.2026;Brandenburg an der Havel;Germany;Brandenburg an der Havel, Germany;52.4108261;12.5497933;5 km, 10 km, Half Marathon;Official local running event in Brandenburg an der Havel. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://vfl-brandenburg.de/;Kilometerliebe Discovery;;;;;;;;
Behördenmarathon Halle;Running;08.05.2026;Halle;Germany;Halle, Germany;52.4523605;6.9192787;Half Marathon, Marathon;Official local running event in Halle. Distances: Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.behördenmarathon-halle.de;Kilometerliebe Discovery;;;;;;;;
Bergstadt Marathon Rüthen;Running;10.05.2026;Rüthen;Germany;Rüthen, Germany;51.4911392;8.4330329;5 km, 10 km, Half Marathon, Marathon;Official local running event in Rüthen. Distances: 5 km, 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.bergstadtmarathon-ruethen.de;Kilometerliebe Discovery;;;;;;;;
Bertlicher Strassenläufe;Running;27.09.2026;Herten;Germany;Herten, Germany;51.5942009;7.1368071;5 km, 10 km;Official local running event in Herten. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;http://www.sus-bertlich.de/la;Kilometerliebe Discovery;;;;;;;;
Bienwald Marathon;Running;14.03.2027;Kandel;Germany;Kandel, Germany;49.0809754;8.1970699;Half Marathon, Marathon;Official local running event in Kandel. Distances: Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://bienwald-marathon.de;Kilometerliebe Discovery;;;;;;;;
Bietigheimer Silvesterlauf;Running;31.12.2026;Bietigheim-Bissingen;Germany;Bietigheim-Bissingen, Germany;48.9493243;9.1364229;10.5 km;Official local running event in Bietigheim-Bissingen. Distances: 10.5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.bietigheimer-silvesterlauf.de;Kilometerliebe Discovery;;;;;;;;
Bilstein-Marathon;Running;12.04.2026;Witzenhausen;Germany;Witzenhausen, Germany;51.3331901;9.8434192;Half Marathon, Marathon;Official local running event in Witzenhausen. Distances: Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.bilstein-marathon.de;Kilometerliebe Discovery;;;;;;;;
BMW Berlin Marathon;Running;27.09.2026;Berlin;Germany;Berlin, Germany;52.5173885;13.3951309;Marathon;Official local running event in Berlin. Distances: Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.bmw-berlin-marathon.com;Kilometerliebe Discovery;;;;;;;;
BMW Berlin Marathon;Running;26.09.2027;Berlin;Germany;Berlin, Germany;52.5173885;13.3951309;Marathon;Official local running event in Berlin. Distances: Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.bmw-berlin-marathon.com;Kilometerliebe Discovery;;;;;;;;
Bodensee Marathon;Running;19.09.2026;Kressbronn;Germany;Kressbronn, Germany;49.0655511;10.1378705;10 km, Half Marathon, Marathon;Official local running event in Kressbronn. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.bodensee-marathon.de;Kilometerliebe Discovery;;;;;;;;
Bonn Marathon;Running;19.04.2026;Bonn;Germany;Bonn, Germany;50.7352621;7.1024635;Half Marathon, Marathon;Official local running event in Bonn. Distances: Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.deutschepostmarathonbonn.de;Kilometerliebe Discovery;;;;;;;;
Borkumer Meilenlauf;Running;05.09.2026;Borkum;Germany;Borkum, Germany;53.5902946;6.6682175;5 km, 10 km;Official local running event in Borkum. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.borkumer-meilenlauf.de;Kilometerliebe Discovery;;;;;;;;
BORSIG Halbmarathon;Running;06.09.2026;Berlin;Germany;Berlin, Germany;52.5173885;13.3951309;5 km, 10 km, Half Marathon;Official local running event in Berlin. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://borsighalbmarathon.de;Kilometerliebe Discovery;;;;;;;;
Bottwartal Marathon;Running;18.10.2026;Steinheim;Germany;Steinheim, Germany;51.8660478;9.0942767;10 km, Half Marathon, Marathon;Official local running event in Steinheim. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.bottwartal-marathon.de;Kilometerliebe Discovery;;;;;;;;
Brauereienlauf;Running;19.09.2026;Litzendorf;Germany;Litzendorf, Germany;49.9123064;11.0096505;10 km, Half Marathon;Official local running event in Litzendorf. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://brauereienlauf.de;Kilometerliebe Discovery;;;;;;;;
Braunschweiger Lauftage;Running;25.10.2026;Braunschweig;Germany;Braunschweig, Germany;52.2646577;10.5236066;5 km, 10 km, Half Marathon;Official local running event in Braunschweig. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.braunschweiger-lauftage.de;Kilometerliebe Discovery;;;;;;;;
Bremer Brückenlauf;Running;04.07.2026;Bremen;Germany;Bremen, Germany;53.0758196;8.8071646;5 km, 10 km, Half Marathon;Official local running event in Bremen. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://bremer-brueckenlauf.de;Kilometerliebe Discovery;;;;;;;;
Bremer Firmenlauf zur Spätschicht;Running;25.06.2026;Bremen;Germany;Bremen, Germany;53.0758196;8.8071646;5 km;Official local running event in Bremen. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://bremer-firmenlauf.com/;Kilometerliebe Discovery;;;;;;;;
Bremer Kuhcross QX;Running;15.11.2026;Bremen;Germany;Bremen, Germany;53.0758196;8.8071646;5 km;Official local running event in Bremen. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://kuhcross.de/;Kilometerliebe Discovery;;;;;;;;
Brocken Marathon;Running;10.10.2026;Wernigerode;Germany;Wernigerode, Germany;51.8344172;10.7862526;10 km, Marathon;Official local running event in Wernigerode. Distances: 10 km, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.harz-gebirgslauf.de;Kilometerliebe Discovery;;;;;;;;
Buchholzer Stadtlauf;Running;21.06.2026;Buchholz;Germany;Buchholz, Germany;53.2759502;12.6459399;5 km, 10 km, Half Marathon;Official local running event in Buchholz. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://buchholzerstadtlauf.de;Kilometerliebe Discovery;;;;;;;;
Bützower Citylauf;Running;30.08.2026;Bützow;Germany;Bützow, Germany;53.8500047;11.9832952;10 km;Official local running event in Bützow. Distances: 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.buetzow.de/;Kilometerliebe Discovery;;;;;;;;
24-Stunden-Burginsellauf Delmenhorst;Running;27.06.2026;Delmenhorst;Germany;Delmenhorst, Germany;53.048095;8.6286066;24h Ultramarathon;Official local running event in Delmenhorst. Distances: 24h Ultramarathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.24-lauf.de/;Kilometerliebe Discovery;;;;;;;;
Burgwald-Märchen-Marathon;Running;30.08.2026;Rauschenberg;Germany;Rauschenberg, Germany;50.9089878;8.8864674;10 km, Half Marathon, Marathon;Official local running event in Rauschenberg. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://bmm-rauschenberg.de;Kilometerliebe Discovery;;;;;;;;
Caputher Seelauf;Running;10.01.2027;Caputh;Germany;Caputh, Germany;52.3464533;12.9890287;5 km, 10 km;Official local running event in Caputh. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.caputher-sv.de/;Kilometerliebe Discovery;;;;;;;;
Castroper Feierabendlauf;Running;28.05.2026;Castrop-Rauxel;Germany;Castrop-Rauxel, Germany;51.5646195;7.3106175;5 km;Official local running event in Castrop-Rauxel. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.castrop-rauxel.de/feierabendlauf;Kilometerliebe Discovery;;;;;;;;
City Marathon Bremerhaven;Running;06.09.2026;Bremerhaven;Germany;Bremerhaven, Germany;53.5505392;8.5851945;10 km, Half Marathon, Marathon;Official local running event in Bremerhaven. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.bremerhaven-marathon.de;Kilometerliebe Discovery;;;;;;;;
