event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;source_url;verification_status;priority;check_frequency;last_checked;next_check;source_note;image
Ostseeman;Triathlon;02.08.2026;Glücksburg;Germany;Sandwigstraße 1, 24960 Glücksburg;54.840851;9.5343775;Middle , Full;Ostseeman Triathlon;https://www.ostseeman.de/startseite.html;Chat-GPT Daten;https://www.ostseeman.de/startseite.html;registration_open;medium;monthly;02.06.2026;02.07.2026;Event source prepared for future verification. Live URL verification: official registration signal found and date/year signal found. Precise address geocoded with Geoapify (Sandwigstraße 1, 24960 Glücksburg, Germany). Live URL verification: official registration signal and exact date signal found. Precise address geocoded with Geoapify (Sandwigstraße 1, 24960 Glücksburg, Germany).;
Zugspitz Ultratrail;Ultramarathon;20.06.2026;Garmisch-Partenkirchen;Germany;Richard-Strauss-Platz 1, 82467 Garmisch-Partenkirchen;47.4948475;11.0915726;107, 86 km, 69 km, 44 km, 29 km;Salomon Zugspitz Ultratrail;https://zugspitz.utmb.world/;Chat-GPT Daten;https://zugspitz.utmb.world/;registration_open;medium;monthly;02.06.2026;02.07.2026;Event source prepared for future verification. Live URL verification: official registration signal found and date/year signal found. Precise address geocoded with Geoapify (Richard-Strauss-Platz 1, 82467 Garmisch-Partenkirchen, Germany). Live URL verification: official registration signal and exact date signal found. Precise address geocoded with Geoapify (Richard-Strauss-Platz 1, 82467 Garmisch-Partenkirchen, Germany).;
Challenge Roth;Triathlon;05.07.2026;Roth;Germany;Otto-Schrimpff-Straße 12, 91154 Roth;49.2430375;11.0948034;Full;DATEV Challenge Roth;https://www.challenge-roth.com/de/;Chat-GPT Daten;https://www.challenge-roth.com/de/;registration_open;high;weekly;02.06.2026;09.06.2026;Event source prepared for future verification. Live URL verification: official registration signal found and date/year signal found. Precise address geocoded with Geoapify (Otto-Schrimpff-Straße 12, 91154 Roth, Germany). Live URL verification: official registration signal and exact date signal found. Precise address geocoded with Geoapify (Otto-Schrimpff-Straße 12, 91154 Roth, Germany).;
Dresden Marathon;Running;25.10.2026;Dresden;Germany;Ostra-Ufer 2, 01067 Dresden;51.0588063;13.731368;Marathon;Dresden Marathon;https://www.dresden-marathon.com/;Chat-GPT Daten;https://www.dresden-marathon.com/;registration_open;medium;monthly;02.06.2026;02.07.2026;Event source prepared for future verification. Live URL verification: official registration signal found and date/year signal found. Precise address geocoded with Geoapify (Ostra-Ufer 2, 01067 Dresden, Germany). Live URL verification: official registration signal and exact date signal found. Precise address geocoded with Geoapify (Ostra-Ufer 2, 01067 Dresden, Germany).;
Magdeburg Marathon;Running;04.10.2026;Magdeburg;Germany;Magdeburg, Germany;52.1314783;11.6400789;4 km / 10 km / 21 km / 42 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/magdeburg-marathon/;https://magdeburg-marathon.eu/;marathon.de;https://magdeburg-marathon.eu/;registration_open;medium;monthly;02.06.2026;02.07.2026;Official organizer URL reviewed from marathon.de discovery data. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;https://www.marathon.de/logos/magdeburg-marathon.jpg
Fischland Darss-Zingst Ultramarathon;Ultramarathon;13.06.2026;Ribnitz-Damgarten;Germany;Ribnitz-Damgarten, Germany;54.2433326;12.4319733;100 km, 115 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/fischland-darss-zingst-ultramarathon/;https://www.fischland-darss-zingst-ultramarathon.eu/;marathon.de + Laufrennen discovery, official organizer URL, source: https://laufrennen.de/rennseiten/fischland_darss_zingst_ultramarathon_fdzu/;https://www.fischland-darss-zingst-ultramarathon.eu/;registration_open;medium;monthly;02.06.2026;02.07.2026;Official organizer URL discovered from Laufrennen detail page. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;https://www.marathon.de/kategorien/b8921e67a0.jpg
Kassel Marathon;Running;20.09.2026;Kassel;Germany;Kassel, Germany;51.3157833;9.4978479;10 km, Half Marathon, Marathon;Official local running event in Kassel. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://kassel-marathon.de/;Kilometerliebe Discovery;https://kassel-marathon.de/;registration_open;medium;monthly;02.06.2026;02.07.2026;Official organizer URL discovered from Kilometerliebe listing. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;
Finkenwerder Insellauf;Running;06.06.2026;Hamburg;Germany;Hamburg, Germany;53.5501721;10.0013165;5 km / 10 km / 20 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/finkenwerder-insellauf/;https://www.finkenwerder-insellauf.de/;marathon.de;https://www.finkenwerder-insellauf.de/;registration_open;low;quarterly;02.06.2026;31.08.2026;Official organizer URL reviewed from marathon.de discovery data. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;https://www.marathon.de/kategorien/9d67eb951b.jpg
Panorama-Baumwipfel-Lauf;Running;13.06.2026;Oberschwarzach;Germany;Oberschwarzach, Germany;49.8537347;10.4192342;6 km / 12 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/panorama-baumwipfel-lauf/;https://panorama-baumwipfel-lauf.de/;marathon.de;https://panorama-baumwipfel-lauf.de/;registration_open;low;quarterly;02.06.2026;31.08.2026;Official organizer URL reviewed from marathon.de discovery data. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;https://www.marathon.de/kategorien/2232d51c55.jpg
Ebbser Koasamarsch;Ultramarathon;13.06.2026;Ebbs;Austria;Ebbs, Austria;47.630874;12.2154318;20 km / 33 km / 44 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/ebbser-koasamarsch/;https://www.koasamarsch.at/;marathon.de;https://www.koasamarsch.at/;registration_open;medium;monthly;02.06.2026;02.07.2026;Official organizer URL reviewed from marathon.de discovery data. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;https://www.marathon.de/kategorien/06527d7ce5.jpg
Himmelgeister Brückenlauf;Running;13.06.2026;Düsseldorf;Germany;Düsseldorf, Germany;51.2254018;6.7763137;11 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/himmelgeister-brueckenlauf/;https://himmelgeister-brueckenlauf.de/;marathon.de;https://himmelgeister-brueckenlauf.de/;registration_open;low;quarterly;02.06.2026;31.08.2026;Official organizer URL reviewed from marathon.de discovery data. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;https://www.marathon.de/kategorien/2232d51c55.jpg
GlückLauf;Running;13.06.2026;Salzgitter;Germany;Salzgitter, Germany;52.1503721;10.3593147;5 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/gluecklauf/;https://www.xn--glcklauf-75a.de/;marathon.de;https://www.xn--glcklauf-75a.de/;registration_open;low;quarterly;02.06.2026;31.08.2026;Official organizer URL reviewed from marathon.de discovery data. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;https://www.marathon.de/logos/gluecklauf.jpg
Mendener Citylauf mit Halbmarathon;Running;14.06.2026;Menden;Germany;Menden, Germany;51.43779;7.7953822;5 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/mendener-citylauf/;https://www.menden-citylauf.de/;marathon.de;https://www.menden-citylauf.de/;registration_open;medium;monthly;02.06.2026;02.07.2026;Official organizer URL reviewed from marathon.de discovery data. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;https://www.marathon.de/kategorien/2232d51c55.jpg
Gorch-Fock-Lauf;Running;14.06.2026;Wilhelmshaven;Germany;Wilhelmshaven, Germany;53.5278793;8.106301;5 km / 10 km / 21 km / 42 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/gorch-fock-lauf/;https://gorch-fock-lauf.de/;marathon.de;https://gorch-fock-lauf.de/;registration_open;low;quarterly;02.06.2026;31.08.2026;Official organizer URL reviewed from marathon.de discovery data. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;https://www.marathon.de/logos/gorch-fock-lauf.jpg
Herzogstadtlauf Straubing;Running;14.06.2026;Straubing;Germany;Straubing, Germany;48.8839157;12.5955773;2 km / 5 km / 10 km / 20 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/herzogstadtlauf-straubing/;https://www.herzogstadtlauf.de/;marathon.de;https://www.herzogstadtlauf.de/;registration_open;low;quarterly;02.06.2026;31.08.2026;Official organizer URL reviewed from marathon.de discovery data. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;https://www.marathon.de/kategorien/2232d51c55.jpg
Himmelswegelauf;Running;13.06.2026;Nebra;Germany;Nebra, Germany;51.2873083;11.5787877;10 km / 21 km / 42 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/himmelswegelauf/;https://www.himmelswegelauf.de/;marathon.de;https://www.himmelswegelauf.de/;registration_open;low;quarterly;02.06.2026;31.08.2026;Official organizer URL reviewed from marathon.de discovery data. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;https://www.marathon.de/kategorien/9df6b59342.jpg
Tschirgant Sky Run;Ultramarathon;13.06.2026;Imst;Austria;Imst, Austria;47.2381536;10.7406982;17 km / 27 km / 43 km / 53 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/tschirgant-sky-run/;https://tschirgant-sky.run/;marathon.de;https://tschirgant-sky.run/;registration_open;medium;monthly;02.06.2026;02.07.2026;Official organizer URL reviewed from marathon.de discovery data. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;https://www.marathon.de/logos/tschirgant-sky-run.jpg
saarBRÜCKENlauf;Running;14.06.2026;Saarbrücken;Germany;Saarbrücken, Germany;49.234362;6.996379;10 km / 20 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/saarbrueckenlauf/;https://www.saarbrueckenlauf.de/;marathon.de;https://www.saarbrueckenlauf.de/;registration_open;low;quarterly;02.06.2026;31.08.2026;Official organizer URL reviewed from marathon.de discovery data. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;https://www.marathon.de/kategorien/2232d51c55.jpg
Heidenheimer Sparkassen-Stadtlauf;Running;14.06.2026;Heidenheim;Germany;Heidenheim, Germany;48.6767637;10.152923;5 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/heidenheimer-sparkassen-stadtlauf/;https://heidenheimer-stadtlauf.de/;marathon.de;https://heidenheimer-stadtlauf.de/;registration_open;low;quarterly;02.06.2026;31.08.2026;Official organizer URL reviewed from marathon.de discovery data. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;https://www.marathon.de/kategorien/2232d51c55.jpg
Drebber Marathon;Running;13.06.2026;Drebber;Germany;Drebber, Germany;52.652437;8.4199322;5 km / 10 km / 21 km / 42 km;Imported from marathon.de running calendar.;http://drebber-marathon.de/;marathon.de;http://drebber-marathon.de/;registration_open;medium;monthly;02.06.2026;02.07.2026;Official organizer URL reviewed from marathon.de discovery data. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;https://www.marathon.de/kategorien/9df6b59342.jpg
Eschathlon - Der Eschborner Halbmarathon;Running;14.06.2026;Eschborn;Germany;Eschborn, Germany;50.1504737;8.5607767;3 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/eschathlon/;https://www.eschathlon.de/;marathon.de;https://www.eschathlon.de/;registration_open;medium;monthly;02.06.2026;02.07.2026;Official organizer URL reviewed from marathon.de discovery data. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;https://www.marathon.de/kategorien/2232d51c55.jpg
Hennefer Europalauf;Running;20.06.2026;Hennef;Germany;Hennef, Germany;50.7754417;7.2847945;4 km / 7 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/hennefer-europalauf/;https://europalauf.eu/;marathon.de;https://europalauf.eu/;registration_open;low;quarterly;02.06.2026;31.08.2026;Official organizer URL reviewed from marathon.de discovery data. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;https://www.marathon.de/kategorien/2232d51c55.jpg
Rennsteig Staffellauf;Ultramarathon;20.06.2026;Hörschel;Germany;Hörschel, Germany;51.0054262;10.230899;170 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/rennsteig-staffellauf/;https://www.rennsteig-staffellauf.de/;marathon.de;https://www.rennsteig-staffellauf.de/;registration_open;medium;monthly;02.06.2026;02.07.2026;Official organizer URL reviewed from marathon.de discovery data. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;https://www.marathon.de/logos/gutsmuths-rennsteiglauf.jpg
Skatstadtmarathon;Running;13.06.2026;Altenburg;Germany;Altenburg, Germany;50.9852411;12.4340988;5 km / 13 km / 21 km / 42 km;Imported from marathon.de running calendar.;https://www.skatstadtmarathon.de/;marathon.de;https://www.skatstadtmarathon.de/;registration_open;medium;monthly;02.06.2026;02.07.2026;Official organizer URL reviewed from marathon.de discovery data. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;https://www.marathon.de/logos/skatstadtmarathon.jpg
Barmstedter Stadtlauf;Running;14.06.2026;Barmstedt;Germany;Barmstedt, Germany;53.7889203;9.7703927;5 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/barmstedter-stadtlauf/;https://bmtv.de/sportangebote/veranstaltungen/stadtlauf;marathon.de;https://bmtv.de/sportangebote/veranstaltungen/stadtlauf;registration_open;low;quarterly;02.06.2026;31.08.2026;Official organizer URL reviewed from marathon.de discovery data. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;https://www.marathon.de/kategorien/2232d51c55.jpg
Sparkassen Metropolmarathon;Running;14.06.2026;Fürth;Germany;Fürth, Germany;49.6599;8.7809;10 km / 21 km / 42 km;Imported from marathon.de running calendar.;https://metropolmarathon.de/;marathon.de;https://metropolmarathon.de/;registration_open;medium;monthly;02.06.2026;02.07.2026;Official organizer URL reviewed from marathon.de discovery data. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found. Location QA: coordinates repaired using city geocoding (Fürth, Germany).;https://www.marathon.de/logos/metropolmarathon-fuerth.jpg
Sababurger Tierparklauf;Running;21.06.2026;Hofgeismar-Sababurg;Germany;Hofgeismar-Sababurg, Germany;51.4972178;9.4280731;5 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/sababurger-tierparklauf/;https://www.tierparklauf.de/start/;marathon.de;https://www.tierparklauf.de/start/;registration_open;low;quarterly;02.06.2026;31.08.2026;Official organizer URL reviewed from marathon.de discovery data. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;https://www.marathon.de/kategorien/2232d51c55.jpg
Melibokuslauf;Running;14.06.2026;Alsbach-Hähnlein;Germany;Alsbach-Hähnlein, Germany;49.7383506;8.5950049;10 km / 20 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/melibokuslauf/;https://tv-alsbach.de/melibokuslauf/;marathon.de;https://tv-alsbach.de/melibokuslauf/;registration_open;low;quarterly;02.06.2026;31.08.2026;Official organizer URL reviewed from marathon.de discovery data. Live URL verification: official registration signal found and date/year signal found. Live URL verification: official registration signal and exact date signal found.;https://www.marathon.de/kategorien/06527d7ce5.jpg
