event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;source_url;verification_status;priority;check_frequency;last_checked;next_check;source_note;image
Wallauer Mittsommerlauf - Hofheim am Taunus;Running;19.06.2026;Hofheim am Taunus;Germany;Hofheim am Taunus, Germany;50.09494;8.42285;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://mittsommerlauf.de/;running.life discovery, official target URL, source: https://running.life/de/termine/wallauer-mittsommerlauf;https://running.life/de/termine/wallauer-mittsommerlauf;registration_open;;;2026-06-17;;;
Brunsbütteler Citylauf;Running;19.06.2026;Brunsbüttel;Germany;Brunsbüttel, Germany;53.8972549;9.1395423;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.stgk.de/Veranstaltung_Detail.asp?Code=40;running.life discovery, official target URL, source: https://running.life/de/termine/brunsbutteler-citylauf;https://running.life/de/termine/brunsbutteler-citylauf;registration_open;;;2026-06-17;;;
Fürstenwaldlauf Ochsenhausen;Running;19.06.2026;Ochsenhausen;Germany;Ochsenhausen, Germany;48.0711222;9.9512104;5 km, 10 km, Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.svochsenhausen.de/leichtathletik/fuerstenwaldlauf/;running.life discovery, official target URL, source: https://running.life/de/termine/furstenwaldlauf-ochsenhausen;https://running.life/de/termine/furstenwaldlauf-ochsenhausen;registration_open;;;2026-06-17;;;
Bargstedter Mittsommernachtslauf;Running;19.06.2026;Bargstedt;Germany;Bargstedt, Germany;54.1622399;9.7695501;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://tus-bargstedt.de/23-mittsommernachtslauf/;running.life discovery, official target URL, source: https://running.life/de/termine/bargstedter-mittsommernachtslauf;https://running.life/de/termine/bargstedter-mittsommernachtslauf;registration_open;;;2026-06-17;;;
Sparkassen-Sonnenwendlauf - Markkleeberg;Running;19.06.2026;Markkleeberg;Germany;Markkleeberg, Germany;51.2785751;12.3718819;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.sparkassen-sonnenwendlauf.de/sommer-edition/;running.life discovery, official target URL, source: https://running.life/de/termine/sparkassen-sonnenwendlauf;https://running.life/de/termine/sparkassen-sonnenwendlauf;registration_open;;;2026-06-17;;;
Sielmanns Heidelauf - Dallgow-Döberitz;Ultramarathon;20.06.2026;Dallgow-Döberitz;Germany;Dallgow-Döberitz, Germany;52.5406496;13.0602956;5 km, 10 km, Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://sportverein-dallgow.de/heidelauf/;running.life discovery, official target URL, source: https://running.life/de/termine/sielmanns-heidelauf;https://running.life/de/termine/sielmanns-heidelauf;registration_open;;;2026-06-17;;;
Horremer Abendlauf - Kerpen;Running;20.06.2026;Kerpen;Germany;Kerpen, Germany;50.8696345;6.694734;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.horremer-abendlauf.de/;running.life discovery, official target URL, source: https://running.life/de/termine/horremer-abendlauf;https://running.life/de/termine/horremer-abendlauf;registration_open;;;2026-06-17;;;
Salamander Cross Werningshausen;Running;20.06.2026;Werningshausen;Germany;Werningshausen, Germany;51.1404756;10.9999756;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://runtix.com/sts/10021/3049;running.life discovery, official target URL, source: https://running.life/de/termine/salamander-cross-werningshausen;https://running.life/de/termine/salamander-cross-werningshausen;registration_open;;;2026-06-17;;;
Bremer Bergmarathon - Bremen;Running;20.06.2026;Bremen;Germany;Bremen, Germany;53.0758196;8.8071646;Half Marathon, Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/373211/;running.life discovery, official target URL, source: https://running.life/de/termine/bremer-bergmarathon/2026-06-20;https://running.life/de/termine/bremer-bergmarathon/2026-06-20;unclear;;;2026-06-17;;;
BLN 10k - Berlin;Running;20.06.2026;Berlin;Germany;Berlin, Germany;52.5173885;13.3951309;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://berlin10k.com/;running.life discovery, official target URL, source: https://running.life/de/termine/bln-10k;https://running.life/de/termine/bln-10k;registration_open;;;2026-06-17;;;
Brockdorfer Volkslauf - Lohne (Oldenburg);Running;20.06.2026;Lohne (Oldenburg);Germany;Lohne (Oldenburg), Germany;52.665257;8.2363523;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.laufen-os.de/wettkaempfe/6-brockdorfer-volkslauf-2026;running.life discovery, official target URL, source: https://running.life/de/termine/brockdorfer-volkslauf;https://running.life/de/termine/brockdorfer-volkslauf;registration_open;;;2026-06-17;;;
Ockstädter Cross-Triathlon - Friedberg (Hessen);Triathlon;20.06.2026;Friedberg (Hessen);Germany;Friedberg (Hessen), Germany;50.328272;8.747636;Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;http://www.cross-triathlon-ockstadt.de/;running.life discovery, official target URL, source: https://running.life/de/termine/ockstadter-cross-triathlon;https://running.life/de/termine/ockstadter-cross-triathlon;registration_open;;;2026-06-17;;;
Warener Sommerlauf - Waren (Müritz);Running;20.06.2026;Waren (Müritz);Germany;Waren (Müritz), Germany;53.5156249;12.6850606;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://sv-waren-09.de/2026/05/01/anmeldung-zum-3-warener-sommerlauf/;running.life discovery, official target URL, source: https://running.life/de/termine/warener-sommerlauf;https://running.life/de/termine/warener-sommerlauf;registration_open;;;2026-06-17;;;
Wald- und Wiesenlauf Hassel;Running;20.06.2026;Hassel;Germany;Hassel, Germany;52.6391075;11.9272675;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.elbe-ohre-cup.de/veranstaltungen/21-wald-und-wiesenlauf-hassel/;running.life discovery, official target URL, source: https://running.life/de/termine/wald-und-wiesenlauf-hassel;https://running.life/de/termine/wald-und-wiesenlauf-hassel;registration_open;;;2026-06-17;;;
Fuffy Twister - Langenhagen;Ultramarathon;20.06.2026;Langenhagen;Germany;Langenhagen, Germany;52.443118;9.738994;10 km, Half Marathon, Marathon, 50 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/348132/;running.life discovery, official target URL, source: https://running.life/de/termine/fuffy-twister;https://running.life/de/termine/fuffy-twister;registration_open;;;2026-06-17;;;
Burgberglauf Gehrden;Running;20.06.2026;Gehrden;Germany;Gehrden, Germany;52.313508;9.6008438;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.burgberglauf.de;running.life discovery, official target URL, source: https://running.life/de/termine/burgberglauf-gehrden;https://running.life/de/termine/burgberglauf-gehrden;registration_open;;;2026-06-17;;;
Empor Lauf - Dahme/Mark;Running;20.06.2026;Dahme/Mark;Germany;Dahme/Mark, Germany;51.8699392;13.4284903;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.berlin-timing.de/Empor-Lauf;running.life discovery, official target URL, source: https://running.life/de/termine/empor-lauf;https://running.life/de/termine/empor-lauf;registration_open;;;2026-06-17;;;
Fiderepasslauf - Oberstdorf;Ultramarathon;20.06.2026;Oberstdorf;Germany;Oberstdorf, Germany;47.3708539;10.3119292;5 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://alpenverein-oberstdorf.de/aktuelles/events;running.life discovery, official target URL, source: https://running.life/de/termine/fiderepasslauf;https://running.life/de/termine/fiderepasslauf;registration_open;;;2026-06-17;;;
Samstagslauf Großenmeer - Ovelgönne;Running;20.06.2026;Ovelgönne;Germany;Ovelgönne, Germany;53.3427799;8.4209977;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.gtv-grossenmeer.de/wordpress/;running.life discovery, official target URL, source: https://running.life/de/termine/samstagslauf-grossenmeer;https://running.life/de/termine/samstagslauf-grossenmeer;registration_open;;;2026-06-17;;;
Feilnbacher Oimlauf - Bad Feilnbach;Running;20.06.2026;Bad Feilnbach;Germany;Bad Feilnbach, Germany;47.7745858;12.0070798;5 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/382036/;running.life discovery, official target URL, source: https://running.life/de/termine/feilnbacher-oimlauf;https://running.life/de/termine/feilnbacher-oimlauf;unclear;;;2026-06-17;;;
Fischerberg-Trail - Beckingen;Ultramarathon;20.06.2026;Beckingen;Germany;Beckingen, Germany;49.3877286;6.704062;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/381156/;running.life discovery, official target URL, source: https://running.life/de/termine/fischerberg-trail;https://running.life/de/termine/fischerberg-trail;registration_open;;;2026-06-17;;;
Podbielski Lauf - Karstädt;Running;20.06.2026;Karstädt;Germany;Karstädt, Germany;53.2883824;11.4893222;7 km, 13 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://podbielskilauf.com/;running.life discovery, official target URL, source: https://running.life/de/termine/podbielski-lauf;https://running.life/de/termine/podbielski-lauf;registration_open;;;2026-06-17;;;
Römerkanal-Volkslauf - Euskirchen;Running;20.06.2026;Euskirchen;Germany;Euskirchen, Germany;50.66129;6.7871681;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/348019/;running.life discovery, official target URL, source: https://running.life/de/termine/romerkanal-volkslauf;https://running.life/de/termine/romerkanal-volkslauf;registration_open;;;2026-06-17;;;
"Abendlauf ""Baunatal rennt"" KSV Baunatal";Running;20.06.2026;Baunatal;Germany;Baunatal, Germany;51.2550775;9.4119007;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.ksv-baunatal.de/Marathon/Veranstaltungen/Baunatal%20rennt%20am%2020.06.2026;running.life discovery, official target URL, source: https://running.life/de/termine/abendlauf-baunatal-rennt-ksv-baunatal;https://running.life/de/termine/abendlauf-baunatal-rennt-ksv-baunatal;registration_open;;;2026-06-17;;;
"Trail ""Rund Um Die Sporkenburg"" - Neuhäusel";Ultramarathon;20.06.2026;Neuhäusel;Germany;Neuhäusel, Germany;50.3841642;7.7094272;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.tveitelborn.de/veranstaltungen/traillauf/;running.life discovery, official target URL, source: https://running.life/de/termine/trail-rund-um-die-sporkenburg;https://running.life/de/termine/trail-rund-um-die-sporkenburg;unclear;;;2026-06-17;;;
Zweigkanal-Brücken-Marathon - Wallenhorst;Running;20.06.2026;Wallenhorst;Germany;Wallenhorst, Germany;52.3494712;8.0162591;Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://lg-lottehalen.jimdofree.com/zweigkanal-brücken-marathon-20-6/;running.life discovery, official target URL, source: https://running.life/de/termine/zweigkanal-brucken-marathon;https://running.life/de/termine/zweigkanal-brucken-marathon;registration_open;;;2026-06-17;;;
Altmühlfrankenlauf - Weißenburg in Bayern;Running;20.06.2026;Weißenburg in Bayern;Germany;Weißenburg in Bayern, Germany;49.0305748;10.9718974;Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.altmuehlfranken.de/af-leben/kultur-und-freizeit/altmuehlfrankenlauf/;running.life discovery, official target URL, source: https://running.life/de/termine/altmuhlfrankenlauf;https://running.life/de/termine/altmuhlfrankenlauf;registration_open;;;2026-06-17;;;
Cross & Quer in Oberbrügge - Halver;Running;20.06.2026;Halver;Germany;Halver, Germany;51.1874423;7.4987312;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.tus-oberbruegge.de/home/cross-quer/;running.life discovery, official target URL, source: https://running.life/de/termine/cross-quer-in-oberbrugge;https://running.life/de/termine/cross-quer-in-oberbrugge;unclear;;;2026-06-17;;;
Marienloher Volkslauf - Paderborn;Running;20.06.2026;Paderborn;Germany;Paderborn, Germany;51.7177044;8.752653;5 km, 10 km, Half Marathon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.sv-marienloh.de/lauf-und-walkingtreff/;running.life discovery, official target URL, source: https://running.life/de/termine/marienloher-volkslauf;https://running.life/de/termine/marienloher-volkslauf;registration_open;;;2026-06-17;;;
Angermünder Wiesel Strandbadlauf am Wolletzsee;Running;20.06.2026;Angermünde;Germany;Angermünde, Germany;53.017276;13.9981503;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://xn--angermnder-wiesel-72b.de/Strandbadlauf-2026/;running.life discovery, official target URL, source: https://running.life/de/termine/angermunder-wiesel-strandbadlauf-am-wolletzsee;https://running.life/de/termine/angermunder-wiesel-strandbadlauf-am-wolletzsee;registration_open;;;2026-06-17;;;
HOLZINGER-Lindenblütenlauf - Frankfurt (Oder);Running;20.06.2026;Frankfurt (Oder);Germany;Frankfurt (Oder), Germany;52.3412273;14.549452;5 km, 10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.tripoint-ffo.de/index.php/wettkaempfe/lindenbluetenlauf;running.life discovery, official target URL, source: https://running.life/de/termine/holzinger-lindenblutenlauf;https://running.life/de/termine/holzinger-lindenblutenlauf;registration_open;;;2026-06-17;;;
Alzeyer Kunst- und Kultur-Ultra;Ultramarathon;20.06.2026;Alzey;Germany;Alzey, Germany;49.7454561;8.1130036;Marathon, 45.5 km, 46 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/404196/;running.life discovery, official target URL, source: https://running.life/de/termine/alzeyer-kunst-und-kultur-ultra;https://running.life/de/termine/alzeyer-kunst-und-kultur-ultra;unclear;;;2026-06-17;;;
Viking Triathlon - Bollingstedt;Triathlon;21.06.2026;Bollingstedt;Germany;Bollingstedt, Germany;54.5921291;9.419058;Middle Distance Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/403350/;running.life discovery, official target URL, source: https://running.life/de/termine/viking-triathlon;https://running.life/de/termine/viking-triathlon;registration_open;;;2026-06-17;;;
Mittsommer-Lauf Düsseldorf;Running;21.06.2026;Düsseldorf;Germany;Düsseldorf, Germany;51.2254018;6.7763137;6 km, 12 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://mittsommerlauf-duesseldorf.de/;running.life discovery, official target URL, source: https://running.life/de/termine/mittsommerlauf-dusseldorf;https://running.life/de/termine/mittsommerlauf-dusseldorf;registration_open;;;2026-06-17;;;
Rats-Run - Sulzbach-Rosenberg;Running;21.06.2026;Sulzbach-Rosenberg;Germany;Sulzbach-Rosenberg, Germany;49.4992468;11.7470259;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://v2.rats-runners.de/sulzbach-rosenberg/;running.life discovery, official target URL, source: https://running.life/de/termine/rats-run-sulzbach-rosenberg;https://running.life/de/termine/rats-run-sulzbach-rosenberg;unclear;;;2026-06-17;;;
Lauf in die Sonne - Leutenbach;Running;21.06.2026;Leutenbach;Germany;Leutenbach, Germany;49.7096512;11.1720678;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.lauf-in-die-sonne.de/index.php;running.life discovery, official target URL, source: https://running.life/de/termine/lauf-in-die-sonne-leutenbach;https://running.life/de/termine/lauf-in-die-sonne-leutenbach;registration_open;;;2026-06-17;;;
Hunsrück-Trail - Mörschied;Ultramarathon;21.06.2026;Mörschied;Germany;Mörschied, Germany;49.7887533;7.3054504;25 km, 13 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.xn--hunsrck-trail-0ob.de/;running.life discovery, official target URL, source: https://running.life/de/termine/hunsruck-trail;https://running.life/de/termine/hunsruck-trail;registration_open;;;2026-06-17;;;
Schloss Tatenhausen Ultramarathon - Halle (Westfalen);Ultramarathon;21.06.2026;Halle (Westfalen);Germany;Halle (Westfalen), Germany;52.0603847;8.3615861;10 km, Marathon, 45.6 km, 46 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://my.raceresult.com/367028/;running.life discovery, official target URL, source: https://running.life/de/termine/schloss-tatenhausen-ultramarathon/2026-06-21;https://running.life/de/termine/schloss-tatenhausen-ultramarathon/2026-06-21;registration_open;;;2026-06-17;;;
Der Rigolator - Riegel am Kaiserstuhl;Triathlon;21.06.2026;Riegel am Kaiserstuhl;Germany;Riegel am Kaiserstuhl, Germany;48.1509439;7.7504953;Sprint Triathlon;Endurance event discovered via running.life and linked to an official website or official registration page.;https://www.rigolator.com/;running.life discovery, official target URL, source: https://running.life/de/termine/der-rigolator;https://running.life/de/termine/der-rigolator;unclear;;;2026-06-17;;;
Eichberglauf Glottertal;Ultramarathon;21.06.2026;Glottertal;Germany;Glottertal, Germany;48.0485271;7.9544046;10 km;Endurance event discovered via running.life and linked to an official website or official registration page.;https://eichberglauf.de/;running.life discovery, official target URL, source: https://running.life/de/termine/eichberglauf-glottertal;https://running.life/de/termine/eichberglauf-glottertal;registration_open;;;2026-06-17;;;
