event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;source_url;verification_status;priority;check_frequency;last_checked;next_check;source_note;image
35. Tölzer Triathlon;Triathlon;21.06.2026;Sachsenkam;Germany;Sachsenkam, Germany;47.822;11.622;Triathlon;Region: Bayern Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/35-toelzer-triathlon;http://www.tri-ath-lon.de;DTU Veranstaltungskalender;;;;;;;;
14. Neunkircher Jedermann- und Staffeltriathlon;Triathlon;21.06.2026;Neunkirchen;Germany;Neunkirchen, Germany;49.344;7.184;Triathlon;Region: Saarland Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/14-neunkircher-jedermann-und-staffeltriathlon;http://www.neunkircher-triathlon.de;DTU Veranstaltungskalender;;;;;;;;
11. NOSPA After Work Triathlon 2026;Triathlon;26.06.2026;Niebüll;Germany;Niebüll, Germany;54.785;8.818;Triathlon;Region: Schleswig-Holstein Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/11-nospa-after-work-triathlon-2026;http://my.raceresult.com/321050/;DTU Veranstaltungskalender;;;;;;;;
9. Lauchringer Triathlon-Nacht;Triathlon;26.06.2026;Lauchringen;Germany;Lauchringen, Germany;47.624;8.305;Triathlon;Region: Baden-Württemberg Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/9-lauchringer-triathlon-nacht;http://www.triathlon-lauchringen.de;DTU Veranstaltungskalender;;;;;;;;
7. Heinersdorfer Schultriathlon;Triathlon;26.06.2026;Heinersdorf;Germany;Heinersdorf, Germany;52.356;14.151;Triathlon;Region: Brandenburg Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/7-heinersdorfer-schultriathlon;http://www.multisport-los.de;DTU Veranstaltungskalender;;;;;;;;
35. Unterallgäuer Triathlon;Triathlon;27.06.2026;Ottobeuren;Germany;Ottobeuren, Germany;47.948;10.295;Triathlon;Region: Bayern Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/35-unterallgaeuer-triathlon;http://www.triathlon-ottobeuren.de;DTU Veranstaltungskalender;;;;;;;;
18. Mitteldeutscher Firmenteam Triathlon;Triathlon;27.06.2026;Roßbach;Germany;Roßbach, Germany;51.26;11.91;Triathlon;Region: Sachsen-Anhalt Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/18-mitteldeutscher-firmenteam-triathlon;http://www.tc-merseburg.de;DTU Veranstaltungskalender;;;;;;;;
41. Edersee-Triathlon;Triathlon;27.06.2026;Waldeck;Germany;Waldeck, Germany;51.208;9.065;Triathlon;Region: Hessen Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/41-edersee-triathlon;http://www.edersee-triathlon.de;DTU Veranstaltungskalender;;;;;;;;
17. ITH-Hennesee-Triathlon;Triathlon;27.06.2026;Meschede;Germany;Meschede, Germany;51.303;8.263;Triathlon;Region: Nordrhein-Westfalen Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/17-ith-hennesee-triathlon;http://www.ith-hennesee-triathlon.de;DTU Veranstaltungskalender;;;;;;;;
Swim + Run Vol. 13 / Triathlon Waldfeucht;Triathlon;27.06.2026;Heinsberg - Kirchhoven;Germany;Heinsberg - Kirchhoven, Germany;51.04;6.06;Triathlon;Region: Nordrhein-Westfalen Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/swim-run-vol-13-triathlon-waldfeucht;https://dtu.it4sport.de/ta_startpass.html;DTU Veranstaltungskalender;;;;;;;;
Triathlon Dierhagen;Triathlon;27.06.2026;Dierhagen;Germany;Dierhagen, Germany;54.291;12.359;Triathlon;Region: Mecklenburg-Vorpommern Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/triathlon-dierhagen;http://www.polizeisportverein-rdg.de;DTU Veranstaltungskalender;;;;;;;;
TenneT POWERTRIATHLON Trebgast 2026;Triathlon;28.06.2026;Trebgast;Germany;Trebgast, Germany;50.062;11.55;Triathlon;Region: Bayern Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/tennet-powertriathlon-trebgast-2026;http://www.triathlon-trebgast.de;DTU Veranstaltungskalender;;;;;;;;
4. Neustädter Triathlon Sprintdistanz;Triathlon;28.06.2026;Neustadt a.d. Donau;Germany;Neustadt a.d. Donau, Germany;48.809;11.764;Triathlon;Region: Bayern Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/4-neustaedter-triathlon-sprintdistanz;http://www.tsv-bad-goegging.de;DTU Veranstaltungskalender;;;;;;;;
20. Geiseltal-Hasse-See-Triathlon;Triathlon;28.06.2026;Roßbach;Germany;Roßbach, Germany;51.26;11.91;Triathlon;Region: Sachsen-Anhalt Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/20-geiseltal-hasse-see-triathlon;http://www.tc-merseburg.de;DTU Veranstaltungskalender;;;;;;;;
Mainova IRONMAN European Championship Frankfurt;Triathlon;28.06.2026;Frankfurt am Main;Germany;Frankfurt am Main, Germany;50.11;8.683;Full;Region: Hessen Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/mainova-ironman-european-championship-frankfurt;http://www.ironman.com/races/im-frankfurt;DTU Veranstaltungskalender;;;;;;;;
28. EWR-Triathlon Lampertheim;Triathlon;28.06.2026;Lampertheim;Germany;Lampertheim, Germany;49.592;8.433;Triathlon;Region: Hessen Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/28-ewr-triathlon-lampertheim;http://www.triathlon-lampertheim.de;DTU Veranstaltungskalender;;;;;;;;
Herbrand Niederrhein Triathlon N3T;Triathlon;28.06.2026;Kalkar;Germany;Kalkar, Germany;51.758;6.292;Triathlon;Region: Nordrhein-Westfalen Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/herbrand-niederrhein-triathlon-n3t;http://www.niederrhein-triathlon.de/;DTU Veranstaltungskalender;;;;;;;;
Erbacher Triathlon;Triathlon;28.06.2026;Erbach;Germany;Erbach, Germany;48.323;9.897;Triathlon;Region: Baden-Württemberg Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/erbacher-triathlon;http://www.erbacher-triathlon.de;DTU Veranstaltungskalender;;;;;;;;
9. Drachentriathlon;Triathlon;28.06.2026;Furth im Wald;Germany;Furth im Wald, Germany;49.316;12.867;Triathlon;Region: Bayern Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/9-drachentriathlon;http://www.drachentriathlon.de;DTU Veranstaltungskalender;;;;;;;;
3. triathlon.de CUP Landshut;Triathlon;28.06.2026;Landshut;Germany;Landshut, Germany;48.574;12.227;Triathlon;Region: Bayern Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/3-triathlonde-cup-landshut;http://www.triathlon-landshut.de;DTU Veranstaltungskalender;;;;;;;;
30. Bielefelder Triathlon;Triathlon;28.06.2026;Bielefeld;Germany;Bielefeld, Germany;51.962;8.526;Triathlon;Region: Nordrhein-Westfalen Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/30-bielefelder-triathlon;http://www.triathlon-bielefeld.de;DTU Veranstaltungskalender;;;;;;;;
Wemdinger Waldsee Triathlon;Triathlon;28.06.2026;Wemding;Germany;Wemding, Germany;48.878;10.731;Triathlon;Region: Bayern Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/wemdinger-waldsee-triathlon;http://www.lg-maerchenwald.de/triathlon;DTU Veranstaltungskalender;;;;;;;;
20. ENTEGA Heinerman Triathlon;Triathlon;28.06.2026;Darmstadt;Germany;Darmstadt, Germany;49.871;8.673;Triathlon;Region: Hessen Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/20-entega-heinerman-triathlon;http://www.heinerman.de;DTU Veranstaltungskalender;;;;;;;;
31. Fümmelsee-Triathlon;Triathlon;28.06.2026;Wolfenbüttel;Germany;Wolfenbüttel, Germany;52.168;10.504;Triathlon;Region: Niedersachsen Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/31-fuemmelsee-triathlon;http://www.fuemmelsee-triathlon.de;DTU Veranstaltungskalender;;;;;;;;
8. Nordhorner Triathlon;Triathlon;28.06.2026;Nordhorn;Germany;Nordhorn, Germany;52.431;7.089;Triathlon;Region: Niedersachsen Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/8-nordhorner-triathlon;http://www.nordhorner-triathlon.de;DTU Veranstaltungskalender;;;;;;;;
Kulturstadttriathlon Weimar 2026;Triathlon;28.06.2026;Weimar;Germany;Weimar, Germany;50.981;11.328;Triathlon;Region: Thüringen Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/kulturstadttriathlon-weimar-2026;http://www.kulturstadttriathlon.de;DTU Veranstaltungskalender;;;;;;;;
2. Zarrentin Triathlon;Triathlon;28.06.2026;Zarrentin;Germany;Zarrentin, Germany;53.546;10.925;Triathlon;Region: Mecklenburg-Vorpommern Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/2-zarrentin-triathlon;http://www.tollense-timing.de;DTU Veranstaltungskalender;;;;;;;;
Hersbrucker Volkstriathlon 2026;Triathlon;28.06.2026;Hersbruck;Germany;Hersbruck, Germany;49.508;11.432;Triathlon;Region: Bayern Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/hersbrucker-volkstriathlon-2026;http://www.volkstriathlon-hersbruck.de;DTU Veranstaltungskalender;;;;;;;;
28. Dreikirchener systemceram Triathlon;Triathlon;28.06.2026;Dreikirchen;Germany;Dreikirchen, Germany;50.451;7.965;Triathlon;Region: Rheinland-Pfalz Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/28-dreikirchener-systemceram-triathlon;http://www.SC-Dreikirchen.de;DTU Veranstaltungskalender;;;;;;;;
Wedemark-Spass-Triathlon;Triathlon;28.06.2026;Wedemark;Germany;Wedemark, Germany;52.57;9.604;Triathlon;Region: Niedersachsen Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/wedemark-spass-triathlon;http://www.wedemark-spass-triathlon.de;DTU Veranstaltungskalender;;;;;;;;
21. Sparkassen Triathlon Braunschweig;Triathlon;28.06.2026;Braunschweig;Germany;Braunschweig, Germany;52.259;10.479;Triathlon;Region: Niedersachsen Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/06-2026/21-sparkassen-triathlon-braunschweig;http://triathlon-team-bs.de/;DTU Veranstaltungskalender;;;;;;;;
19. DTU Triathlon Schultour 2026;Triathlon;01.07.2026;Neubrandenburg;Germany;Neubrandenburg, Germany;53.557;13.247;Triathlon;Region: Mecklenburg-Vorpommern Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/19-dtu-triathlon-schultour-2026;http://www.sc-neubrandenburg.de;DTU Veranstaltungskalender;;;;;;;;
WerbellinseeTriathlon;Triathlon;04.07.2026;Joachimsthal;Germany;Joachimsthal, Germany;52.918;13.725;Triathlon;Region: Brandenburg Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/werbellinseetriathlon;http://www.werbellinseetriathlon.de;DTU Veranstaltungskalender;;;;;;;;
Sparkassen Triathlon Tag Schopfheim;Triathlon;04.07.2026;Schopfheim;Germany;Schopfheim, Germany;47.654;7.834;Triathlon;Region: Baden-Württemberg Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/sparkassen-triathlon-tag-schopfheim;http://www.tsch-langenau.de;DTU Veranstaltungskalender;;;;;;;;
35. Altmühltriathlon Leutershausen;Triathlon;04.07.2026;Leutershausen;Germany;Leutershausen, Germany;49.301;10.403;Triathlon;Region: Bayern Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/35-altmuehltriathlon-leutershausen;http://www.tv-leutershausen.de;DTU Veranstaltungskalender;;;;;;;;
Berliner Volkstriathlon;Triathlon;05.07.2026;Berlin;Germany;Berlin, Germany;52.442;13.242;Triathlon;Region: Berlin Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/berliner-volkstriathlon;http://www.wj-tools.de;DTU Veranstaltungskalender;;;;;;;;
13. Wanzleber Sparkassen Triathlon;Triathlon;05.07.2026;Wanzleben-Börde;Germany;Wanzleben-Börde, Germany;52.058;11.444;Triathlon;Region: Sachsen-Anhalt Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/13-wanzleber-sparkassen-triathlon;http://www.triathlon-wanzleben.de;DTU Veranstaltungskalender;;;;;;;;
LEXWARE Freiburg-Triathlon 2026;Triathlon;05.07.2026;Freiburg im Breisgau;Germany;Freiburg im Breisgau, Germany;48.011;7.814;Triathlon;Region: Baden-Württemberg Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/lexware-freiburg-triathlon-2026;http://www.triteamfreiburg.de;DTU Veranstaltungskalender;;;;;;;;
32.Poggensee Triathlon;Triathlon;05.07.2026;Bad Oldesloe;Germany;Bad Oldesloe, Germany;53.827;10.378;Triathlon;Region: Schleswig-Holstein Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/32poggensee-triathlon;http://Spiridon-oldesloe.de;DTU Veranstaltungskalender;;;;;;;;
Saerbecker Triathlon;Triathlon;05.07.2026;Saerbeck;Germany;Saerbeck, Germany;52.17;7.631;Triathlon;Region: Nordrhein-Westfalen Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/saerbecker-triathlon;http://www.wasser-freizeit.de/veranstaltungen/saerbecker-triathlon/ausschreibung;DTU Veranstaltungskalender;;;;;;;;
SCOTT Tegernsee Triathlon 2026;Triathlon;05.07.2026;Gmund a. Tegernsee;Germany;Gmund a. Tegernsee, Germany;47.742;11.737;Triathlon;Region: Bayern Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/scott-tegernsee-triathlon-2026;http://www.tegernsee-triathlon.de;DTU Veranstaltungskalender;;;;;;;;
Volksbank Schultriathlon Ahlen 2026;Triathlon;09.07.2026;Ahlen;Germany;Ahlen, Germany;51.764;7.869;Triathlon;Region: Nordrhein-Westfalen Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/volksbank-schultriathlon-ahlen-2026;http://www.asc-ahlen.de;DTU Veranstaltungskalender;;;;;;;;
10. Schulmeisterschaft im Triathlon;Triathlon;10.07.2026;Deggendorf;Germany;Deggendorf, Germany;48.82;12.911;Triathlon;Region: Bayern Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/10-schulmeisterschaft-im-triathlon;http://www.lv-deggendorf.de;DTU Veranstaltungskalender;;;;;;;;
SUZUKI World Triathlon Hamburg 2026;Triathlon;11.07.2026;Hamburg;Germany;Hamburg, Germany;53.551;9.994;Triathlon;Region: Hamburg Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/suzuki-world-triathlon-hamburg-2026;http://hamburg.triathlon.org/;DTU Veranstaltungskalender;;;;;;;;
11. Wuggi-Triathlon;Triathlon;11.07.2026;Prackenbach;Germany;Prackenbach, Germany;49.13;12.848;Triathlon;Region: Bayern Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/11-wuggi-triathlon;http://www.bayronman.com;DTU Veranstaltungskalender;;;;;;;;
Schluchsee Triathlon;Triathlon;11.07.2026;Schluchsee;Germany;Schluchsee, Germany;47.837;8.126;Triathlon;Region: Baden-Württemberg Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/schluchsee-triathlon;http://www.triathlon-schluchsee.de;DTU Veranstaltungskalender;;;;;;;;
43. GEALAN Triathlon der IfL Hof;Triathlon;11.07.2026;Hof;Germany;Hof, Germany;50.283;11.894;Triathlon;Region: Bayern Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/43-gealan-triathlon-der-ifl-hof;http://www.ifl-hof.de/sportarten/gealan-triathlon.html;DTU Veranstaltungskalender;;;;;;;;
26.Ammerseetriathlon;Triathlon;11.07.2026;Dießen am Ammersee;Germany;Dießen am Ammersee, Germany;47.979;11.098;Triathlon;Region: Bayern Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/26ammerseetriathlon;http://www.triathlon-riederau.de;DTU Veranstaltungskalender;;;;;;;;
14. Stadtwerke Düsseldorf Familientriathlon;Triathlon;11.07.2026;Düsseldorf;Germany;Düsseldorf, Germany;51.25;6.732;Triathlon;Region: Nordrhein-Westfalen Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/14-stadtwerke-duesseldorf-familientriathlon;http://www.swd-familientriathlon.de;DTU Veranstaltungskalender;;;;;;;;
Piratentriathlon Amberg;Triathlon;11.07.2026;Amberg;Germany;Amberg, Germany;49.442;11.858;Triathlon;Region: Bayern Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/piratentriathlon-amberg;http://www.cis-amberg.de;DTU Veranstaltungskalender;;;;;;;;
Raiffeisentriathlon;Triathlon;12.07.2026;Hamm (Sieg);Germany;Hamm (Sieg), Germany;50.766;7.674;Triathlon;Region: Rheinland-Pfalz Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/raiffeisentriathlon;http://www.raiffeisentriathlon.de/hamm;DTU Veranstaltungskalender;;;;;;;;
5. Stadtwerke-Bochum-Triathlon;Triathlon;12.07.2026;Bochum;Germany;Bochum, Germany;51.46;7.21;Triathlon;Region: Nordrhein-Westfalen Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/5-stadtwerke-bochum-triathlon;http://www.bwbochum.de;DTU Veranstaltungskalender;;;;;;;;
41. Neue Rostocker WG Triathlon;Triathlon;12.07.2026;Rostock;Germany;Rostock, Germany;54.138;12.086;Triathlon;Region: Mecklenburg-Vorpommern Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/41-neue-rostocker-wg-triathlon;http://www.tc-fiko.de/events/rostocker-triathlon/;DTU Veranstaltungskalender;;;;;;;;
Hager Papprint Biosphärentriathlon;Triathlon;12.07.2026;Gersheim;Germany;Gersheim, Germany;49.154;7.235;Triathlon;Region: Saarland Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/hager-papprint-biosphaerentriathlon;http://www.biosphaeren-triathlon.de/;DTU Veranstaltungskalender;;;;;;;;
Schlaubetal- Triathlon;Triathlon;12.07.2026;Müllrose;Germany;Müllrose, Germany;52.23;14.429;Triathlon;Region: Brandenburg Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/schlaubetal-triathlon;http://www.tripoint-ffo.de;DTU Veranstaltungskalender;;;;;;;;
16. Hensel Recycling Churfranken Triathlon;Triathlon;12.07.2026;Niedernberg;Germany;Niedernberg, Germany;49.906;9.135;Triathlon;Region: Bayern Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/16-hensel-recycling-churfranken-triathlon;http://www.tripaul.de;DTU Veranstaltungskalender;;;;;;;;
IOK-Triathlon Verl;Triathlon;12.07.2026;Verl;Germany;Verl, Germany;51.89;8.483;Triathlon;Region: Nordrhein-Westfalen Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/iok-triathlon-verl;http://www.triathlon-verl.de;DTU Veranstaltungskalender;;;;;;;;
38. Altmark-Triathlon;Triathlon;12.07.2026;Hassel OT Wischer;Germany;Hassel OT Wischer, Germany;52.74;12.027;Triathlon;Region: Sachsen-Anhalt Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/38-altmark-triathlon;http://altmark-triathlon.com;DTU Veranstaltungskalender;;;;;;;;
Offendorf-Triathlon;Triathlon;12.07.2026;Ratekau;Germany;Ratekau, Germany;53.947;10.772;Triathlon;Region: Schleswig-Holstein Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/offendorf-triathlon;http://offendorf-triathlon.de/;DTU Veranstaltungskalender;;;;;;;;
Holzland Triathlon Haßmersheim;Triathlon;12.07.2026;Haßmersheim;Germany;Haßmersheim, Germany;49.302;9.144;Triathlon;Region: Baden-Württemberg Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/holzland-triathlon-hassmersheim;http://www.holzland-triathlon-hassmersheim.de;DTU Veranstaltungskalender;;;;;;;;
Cross Triathlon TSV Karlstadt;Triathlon;12.07.2026;Karlstadt;Germany;Karlstadt, Germany;49.956;9.764;Triathlon;Region: Bayern Source listing: https://www.triathlondeutschland.de/aktive/wettkaempfe/veranstaltungskalender/07-2026/cross-triathlon-tsv-karlstadt;http://www.triathlon-karlstadt.de;DTU Veranstaltungskalender;;;;;;;;
